bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11802,0.249873111,0.234231163,0.288479699,0.231060686,0.3625268,0.251008754,0.287683871,0.236743789,0.270380257
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11803,0.27140417,0.236520344,0.356050376,0.232090863,0.449729421,0.373420283,0.356173639,0.201719692,0.266428945
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11804,0.255584934,0.255319412,0.376613622,0.246254361,0.418565172,0.368182485,0.286399112,0.207513673,0.272709055
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11805,0.261852705,0.266502823,0.277102133,0.215710301,0.476303495,0.242301748,0.395916164,0.21103993,0.290131909
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11806,0.285068157,0.28646284,0.353578031,0.21897952,0.353661324,0.266499625,0.428698889,0.237284707,0.257465088
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11807,0.265010364,0.264020997,0.290786915,0.203106687,0.425248484,0.360423373,0.420770994,0.199230248,0.251773582
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11808,0.26969311,0.256559792,0.270909012,0.234910478,0.369518967,0.290870268,0.299869268,0.207155197,0.253078325
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11809,0.287097956,0.244645414,0.380875545,0.220526464,0.452995937,0.283530109,0.350951364,0.212180849,0.255718296
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11810,0.262665223,0.23121615,0.36795144,0.259286822,0.452788699,0.309003368,0.331354381,0.22238625,0.271942719
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11811,0.265854244,0.259581371,0.31189058,0.219481806,0.407738718,0.236272129,0.474155577,0.205417623,0.265634889
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11812,0.296934767,0.241456577,0.265801807,0.234672222,0.313682346,0.361726135,0.365517059,0.224537284,0.288513708
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11813,0.277618651,0.255881233,0.310205112,0.247257494,0.356862525,0.29804155,0.304333256,0.210422125,0.262265438
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11814,0.258144866,0.205632122,0.326574403,0.276680307,0.472068579,0.366056021,0.278870806,0.20913247,0.253722858
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11815,0.271420144,0.263916549,0.291114137,0.242618307,0.39737885,0.255157253,0.319314996,0.206829623,0.289073726
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11816,0.258275843,0.265454318,0.316828201,0.25398316,0.429960358,0.235919481,0.272960251,0.210344268,0.272329555
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11817,0.306035505,0.258949919,0.360807836,0.247597047,0.287644786,0.340888966,0.333215814,0.271185907,0.263182271
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11818,0.258846272,0.236552692,0.370557856,0.270964505,0.362298021,0.380683306,0.281246485,0.213531702,0.273163262
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11819,0.240526318,0.254644491,0.312849303,0.261937804,0.480028468,0.326430665,0.423633999,0.252340481,0.297411346
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11820,0.265242254,0.262522449,0.273373047,0.213259676,0.479608447,0.371334381,0.320289943,0.238040725,0.247353075
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11821,0.275432646,0.238184334,0.367812731,0.271793773,0.4149753,0.306687214,0.413793636,0.222517987,0.261988482
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11822,0.268472275,0.271634696,0.365171816,0.25322283,0.467743703,0.363218224,0.3112385,0.248697616,0.252111947
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11823,0.23519772,0.245133636,0.33907557,0.258431256,0.404488137,0.253917664,0.349399539,0.193315337,0.269740284
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11824,0.272843225,0.267619497,0.304813372,0.249061247,0.411945007,0.423411219,0.368200527,0.212497334,0.284675084
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11825,0.281382195,0.24930791,0.346727064,0.226571626,0.282595735,0.244943729,0.305959503,0.215673525,0.265183511
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11826,0.267381234,0.257193505,0.295325182,0.25406184,0.342504456,0.266485406,0.310228634,0.215877953,0.259698733
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11827,0.272884665,0.231739153,0.281832905,0.253802307,0.436011026,0.274585806,0.279030045,0.220315524,0.274387553
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11828,0.257539789,0.243767667,0.307417787,0.251411403,0.283533455,0.407190039,0.300157965,0.179221197,0.267658746
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11829,0.280104534,0.270129923,0.418096011,0.214147718,0.485536921,0.423689197,0.301950709,0.230800065,0.269899393
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11830,0.281368965,0.321498867,0.251022797,0.230757989,0.323794145,0.387414291,0.271408348,0.203125039,0.270263008
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11831,0.267052105,0.243622322,0.415525036,0.209379833,0.427517216,0.312336953,0.300929439,0.23232313,0.304578417
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11832,0.283967941,0.301316801,0.479760118,0.232965576,0.453518078,0.37014447,0.309660319,0.213039011,0.282643683
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11833,0.250790544,0.242403765,0.283880289,0.216702632,0.452972462,0.413442381,0.320680867,0.213097209,0.242621782
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11834,0.270985136,0.284445737,0.436536433,0.261855153,0.458509096,0.287542667,0.287370616,0.230422265,0.297983107
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11835,0.255432289,0.265262574,0.357448399,0.252821364,0.468262294,0.426233058,0.289402341,0.198169314,0.261977577
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11836,0.2556426,0.250385231,0.271270694,0.263251113,0.352034937,0.337732575,0.363533816,0.253157671,0.270044715
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11837,0.274007557,0.22932582,0.288280284,0.254624442,0.359973344,0.255584403,0.340015723,0.21273966,0.271985824
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11838,0.279065351,0.245415217,0.262368903,0.242665764,0.456517782,0.448244774,0.287917033,0.262327197,0.272363142
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11839,0.281036705,0.222699192,0.356919578,0.222274022,0.414554475,0.27836736,0.354772159,0.219454069,0.282401868
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11840,0.256244182,0.274980245,0.304147401,0.247435071,0.476487887,0.394295909,0.326138701,0.180659223,0.265340178
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11841,0.254578897,0.260109137,0.314247003,0.215537108,0.375720957,0.384843267,0.343898614,0.239195051,0.26059072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11842,0.233761373,0.226184916,0.315632298,0.219585329,0.254388393,0.313868105,0.282172544,0.207906232,0.276140242
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11843,0.256357515,0.21848119,0.315794583,0.210252663,0.438870942,0.227032852,0.29618144,0.210134458,0.271654796
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11844,0.268816583,0.252655278,0.342177896,0.202185871,0.392893375,0.260730062,0.355475493,0.245109736,0.264630426
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11845,0.281038374,0.247571928,0.500959745,0.242590481,0.297388392,0.475037649,0.272799508,0.240496764,0.308645867
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11846,0.266167296,0.24829621,0.285159791,0.24481646,0.455172037,0.253008017,0.291115649,0.232962649,0.276534894
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11847,0.261437695,0.282368584,0.332941678,0.240802644,0.423600325,0.349493773,0.381355646,0.250375478,0.257817958
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11848,0.290352086,0.253711224,0.364607712,0.226850555,0.484405896,0.440980485,0.311931042,0.222748975,0.256680274
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11849,0.262152218,0.237665121,0.422570547,0.243462879,0.323424538,0.330942895,0.364488698,0.217295257,0.245756993
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11850,0.274460871,0.246647114,0.381958992,0.243743068,0.452504038,0.316044552,0.259885334,0.216360357,0.283010117
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11851,0.269160236,0.243318227,0.345968879,0.227918333,0.471838622,0.293926959,0.304554054,0.215939993,0.263218322
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11852,0.241663894,0.269268224,0.355425914,0.214520053,0.44096169,0.286984524,0.283915055,0.2181741,0.290097372
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11853,0.235399908,0.256300924,0.259272247,0.241893672,0.368369213,0.441861382,0.327376375,0.215143258,0.257502889
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11854,0.27484175,0.243395522,0.317270053,0.213686649,0.314148845,0.24189645,0.400384012,0.202040647,0.287311561
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11855,0.29699629,0.226403118,0.287531344,0.252751916,0.402825475,0.399707112,0.297313176,0.194423084,0.264684843
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11856,0.254597189,0.238109041,0.443728391,0.228402963,0.330173156,0.287700311,0.296677055,0.276617376,0.233848048
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11857,0.268887536,0.259661857,0.333354146,0.245854723,0.407526081,0.378597428,0.397390383,0.240337804,0.264860399
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11858,0.252353566,0.248561042,0.350186804,0.2372331,0.337984613,0.322526931,0.335447789,0.22430735,0.263609994
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11859,0.249138078,0.237505371,0.362446117,0.232669879,0.422702702,0.265918222,0.407704085,0.219841387,0.268304518
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11860,0.263868703,0.242627388,0.320150194,0.260559899,0.33294035,0.32914849,0.463453372,0.228952275,0.259407177
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11861,0.261732506,0.224483195,0.260705861,0.248737812,0.26747856,0.337910895,0.259996631,0.214178165,0.260825264
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11862,0.285829019,0.240840078,0.305529456,0.247917088,0.484086103,0.332655844,0.276555304,0.221366793,0.265713937
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11863,0.282526108,0.21783281,0.28490609,0.232065795,0.465223154,0.342350487,0.290892295,0.200849946,0.281953431
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11864,0.263892498,0.231959523,0.318473768,0.268461176,0.351507382,0.310913292,0.28359826,0.220439684,0.246658863
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11865,0.267818904,0.243357393,0.317862707,0.225450248,0.405212573,0.442896113,0.324754714,0.231564492,0.268205918
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11866,0.27771314,0.242641186,0.291562149,0.220365203,0.469490344,0.476024729,0.296270491,0.23258673,0.268966449
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11867,0.256991429,0.235364663,0.31394778,0.257337299,0.369526159,0.265324293,0.297660309,0.259257707,0.276231721
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11868,0.264867685,0.236802278,0.392718557,0.196839675,0.460080646,0.330609224,0.283202024,0.248953181,0.275780936
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11869,0.279826908,0.245153604,0.245053601,0.239473643,0.230731767,0.426455816,0.309616268,0.213089671,0.246427857
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11870,0.296410748,0.254100326,0.280038478,0.27094062,0.430107183,0.425903348,0.337543516,0.215156604,0.249645127
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11871,0.265993893,0.250853143,0.421878859,0.238364485,0.417642947,0.33537016,0.288654082,0.20011659,0.271313527
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11872,0.283849407,0.286438839,0.25658913,0.244827582,0.378522956,0.504060039,0.344154688,0.220946914,0.284564399
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11873,0.266628844,0.219129907,0.323946517,0.227982826,0.472124885,0.271220807,0.281981427,0.201434765,0.272638626
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11874,0.253456213,0.229326218,0.388431767,0.240690766,0.309536634,0.390030589,0.477268431,0.223712586,0.238190231
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11875,0.280144065,0.250960002,0.34377661,0.252568748,0.447466172,0.319166752,0.305340133,0.216764612,0.269237758
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11876,0.283442896,0.259387176,0.395557301,0.236056437,0.370306842,0.224769128,0.387847348,0.228764999,0.271662279
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11877,0.26075291,0.258348074,0.337405546,0.247399182,0.450523397,0.35292722,0.318571591,0.155343521,0.284707384
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11878,0.277003346,0.239820623,0.299392776,0.211033744,0.364454618,0.355127001,0.373103486,0.250875151,0.294024063
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11879,0.277848689,0.228468925,0.302222919,0.225348151,0.351511776,0.344177495,0.31657268,0.236004399,0.261581631
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11880,0.264280956,0.249820587,0.297674641,0.233572425,0.314622947,0.268831013,0.305419493,0.230015466,0.269700736
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11881,0.291618994,0.237279951,0.394609663,0.249035177,0.406678669,0.451922923,0.558009596,0.252898878,0.265900072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11882,0.271747648,0.2257859,0.307665899,0.221558946,0.371368617,0.230628341,0.333091651,0.219943929,0.261071709
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11883,0.269196905,0.27590931,0.350820974,0.2253575,0.389699502,0.279731231,0.308625635,0.214159242,0.261608796
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11884,0.26570065,0.249081316,0.37469112,0.241552717,0.40172367,0.333276613,0.308154064,0.22144535,0.287119324
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11885,0.271759394,0.269637243,0.402847543,0.211816704,0.399237561,0.232705051,0.295811275,0.216022446,0.276512677
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11886,0.313432844,0.213616805,0.325038305,0.243443683,0.329818905,0.397204903,0.414625733,0.220315524,0.254474774
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11887,0.276729405,0.269053177,0.373633212,0.236693173,0.401360376,0.252456909,0.380290689,0.246679068,0.295155015
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11888,0.257354983,0.216043799,0.348634193,0.284078296,0.463214184,0.417679372,0.332263631,0.22308339,0.257102224
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11889,0.269971576,0.252585794,0.267936133,0.238503894,0.253482879,0.332138029,0.301665253,0.177786088,0.276026499
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11890,0.280699023,0.258999039,0.314296113,0.272214652,0.416733097,0.464010336,0.339032765,0.190616852,0.267620168
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11891,0.272814074,0.252722527,0.362374926,0.233396784,0.356601278,0.374099591,0.292122338,0.207765862,0.263340148
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11892,0.293936435,0.253158153,0.414914151,0.206079785,0.28747246,0.413683866,0.419521871,0.192219802,0.262285054
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11893,0.275685992,0.255178688,0.251759573,0.273564115,0.402298423,0.399830947,0.401456858,0.196979477,0.273778231
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11894,0.275843312,0.224259705,0.246522236,0.242114631,0.34089421,0.349394525,0.384086317,0.226991179,0.255449735
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11895,0.269936679,0.216416691,0.375250179,0.241643143,0.34648883,0.449185302,0.339777009,0.199675066,0.264025259
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11896,0.279464251,0.264914877,0.396299254,0.230017051,0.445449105,0.350592857,0.292397362,0.233211659,0.259174845
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11897,0.261614421,0.262269074,0.431813521,0.237504894,0.422006983,0.462399943,0.302747391,0.20842036,0.275209836
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11898,0.273251523,0.255671207,0.301395904,0.234517874,0.351033532,0.41983125,0.402805438,0.198624535,0.282645163
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11899,0.261838434,0.268240092,0.349544682,0.242969972,0.481163623,0.302808479,0.30230847,0.226362362,0.28580623
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11900,0.274854119,0.254222648,0.351352186,0.20358569,0.433321787,0.440535748,0.303741009,0.213082809,0.283382055
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11901,0.27792732,0.248953187,0.317589741,0.246109393,0.376211475,0.440570377,0.299155145,0.203339718,0.277352783
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11902,0.252402603,0.240375062,0.355096495,0.226805213,0.484817994,0.217245391,0.317921168,0.234092349,0.270881552
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11903,0.26102321,0.258534135,0.313295356,0.203431954,0.430794996,0.479521732,0.357389369,0.223595123,0.249190333
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11904,0.274597796,0.276777363,0.337129021,0.246176455,0.395027025,0.411512163,0.362829929,0.216016499,0.259991056
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11905,0.283774756,0.231724251,0.265929679,0.231664933,0.44463802,0.257116569,0.344348086,0.237482368,0.264803973
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11906,0.246359386,0.237944607,0.401939541,0.21659328,0.326092749,0.289234578,0.303579447,0.199138745,0.252528581
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11907,0.275432256,0.246972368,0.500564262,0.24915741,0.392291769,0.342183518,0.307872818,0.223782997,0.25493978
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11908,0.269153085,0.240223833,0.297271559,0.234672305,0.429780156,0.33353753,0.389569592,0.224239571,0.268456291
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11909,0.279241993,0.228943137,0.514680501,0.217913093,0.303174647,0.252357693,0.286817036,0.198537347,0.283357858
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11910,0.271214462,0.270451373,0.26119299,0.247494239,0.402482106,0.266363568,0.295542706,0.199778398,0.273181048
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11911,0.273743098,0.237588848,0.359143068,0.270429369,0.463143822,0.258332113,0.336149615,0.222775716,0.273577094
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11912,0.267112601,0.219861901,0.275100048,0.201379578,0.288039326,0.312228064,0.307231266,0.248385623,0.267794954
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11913,0.257467064,0.256437585,0.366935521,0.216766349,0.448148708,0.461910872,0.327909039,0.198497117,0.301623176
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11914,0.307377355,0.238435242,0.295056275,0.218728087,0.300760611,0.276313377,0.292893487,0.244080443,0.251388282
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11915,0.286970649,0.246316538,0.413719092,0.262946734,0.276567787,0.465096279,0.407294754,0.208686113,0.285642001
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11916,0.25443608,0.235771563,0.28758457,0.215158005,0.313519628,0.304371104,0.340836846,0.219021109,0.265846735
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11917,0.285362399,0.282601116,0.361883214,0.232116337,0.476650463,0.28288978,0.313447255,0.217102476,0.273728502
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11918,0.313667083,0.241003737,0.330832575,0.214191004,0.484465488,0.244574564,0.308284613,0.21934306,0.275759903
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11919,0.262210722,0.266149904,0.245613223,0.25590131,0.4192441,0.471690378,0.312496911,0.217293949,0.265867248
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11920,0.316567615,0.252227896,0.410320259,0.239064969,0.4853889,0.260713493,0.381638646,0.227131822,0.281506969
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11921,0.251041127,0.248189492,0.36325106,0.213563342,0.422534365,0.301340602,0.289592816,0.215770159,0.261545141
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11922,0.261049299,0.232186566,0.418795836,0.256940748,0.46288928,0.403372788,0.341528729,0.216487836,0.267547723
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11923,0.269891134,0.25192766,0.28559591,0.266116022,0.25116974,0.327463084,0.312914883,0.225782293,0.264544524
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11924,0.265063633,0.244861432,0.320018458,0.248301072,0.443532432,0.404176627,0.273830669,0.207184149,0.254790496
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11925,0.241386293,0.240637141,0.385032266,0.236929695,0.465416013,0.307239055,0.31456963,0.23190064,0.286673705
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11926,0.283531407,0.237658507,0.37534304,0.257261188,0.423972833,0.38400399,0.262514939,0.214485538,0.287924695
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11927,0.272286816,0.253873905,0.232720023,0.216091237,0.47155648,0.283127644,0.457403444,0.199460376,0.278604793
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11928,0.261967509,0.271872567,0.32820618,0.231434396,0.425871992,0.308773668,0.315641708,0.250849672,0.267450303
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11929,0.287000986,0.247483325,0.294321836,0.227831467,0.472072935,0.454913579,0.413522836,0.211891946,0.272686298
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11930,0.279417911,0.2135974,0.39681128,0.248298907,0.4209549,0.297673358,0.466834789,0.21724488,0.27056469
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11931,0.257933343,0.244057709,0.356390203,0.239673913,0.204705883,0.329589013,0.364896433,0.234995427,0.263385985
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11932,0.255631006,0.250669743,0.303799061,0.256423935,0.443293536,0.419255946,0.357509223,0.221391374,0.283000975
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11933,0.271804285,0.257552804,0.309188468,0.247411738,0.304461154,0.458114549,0.391943416,0.215565843,0.295752896
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11934,0.264650712,0.221602822,0.333309749,0.238625471,0.456385736,0.280877499,0.354508682,0.212356114,0.258472547
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11935,0.280241638,0.269976758,0.373361872,0.247419091,0.439577754,0.326391018,0.373683537,0.226096524,0.260899877
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11936,0.257289095,0.269584525,0.344507583,0.245702499,0.328214583,0.349185143,0.279028269,0.243036844,0.261556965
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11937,0.247881437,0.23819546,0.31012492,0.272979309,0.331867059,0.231034027,0.297992621,0.257309313,0.269617074
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11938,0.278952246,0.266557924,0.32953544,0.242061678,0.267506057,0.341270719,0.308899447,0.195992954,0.26251917
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11939,0.263286765,0.277576416,0.327905732,0.220696485,0.445379224,0.302566205,0.350665888,0.231166741,0.284992202
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11940,0.254518111,0.262932155,0.421138953,0.242036126,0.510221547,0.305009656,0.358963283,0.221123368,0.263470007
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11941,0.271468004,0.231392317,0.366558301,0.286944863,0.407213755,0.440374303,0.347825403,0.213317382,0.285976102
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11942,0.280828725,0.261944954,0.376647967,0.241098929,0.454398374,0.360109675,0.336836802,0.188055297,0.234706532
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11943,0.274705811,0.244212902,0.278042665,0.21961634,0.449378166,0.442575918,0.379243038,0.212846155,0.248140608
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11944,0.256963377,0.260222205,0.295624556,0.237957738,0.419772398,0.282558835,0.310997914,0.198207469,0.270672913
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11945,0.259644986,0.256652815,0.271381372,0.232866942,0.374997768,0.24741246,0.271314564,0.203424571,0.262298694
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11946,0.260326446,0.265677535,0.380406568,0.211210844,0.305786191,0.294908457,0.353379475,0.203818094,0.263437229
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11947,0.278039075,0.227340858,0.286928725,0.209167993,0.38857965,0.300330059,0.29709411,0.191985813,0.257566969
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11948,0.290554392,0.240286485,0.350222101,0.24160888,0.268830131,0.317057434,0.296285568,0.222594863,0.266246684
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11949,0.252456477,0.237745527,0.409694379,0.265081344,0.380952361,0.284335317,0.332687219,0.208366663,0.275728382
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11950,0.283598919,0.257038411,0.30843306,0.264197687,0.429487376,0.2459367,0.316732163,0.209228921,0.276491577
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11951,0.258482544,0.239764105,0.272217705,0.220240078,0.2251272,0.322906248,0.316849316,0.206688229,0.273166474
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11952,0.265721337,0.266086577,0.355617599,0.252388259,0.373636463,0.273003825,0.35044252,0.215144789,0.273688725
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11953,0.29261081,0.220519063,0.28429767,0.197682614,0.324544742,0.258833747,0.303031582,0.2775274,0.267866783
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11954,0.268090509,0.215054537,0.31067635,0.239793312,0.3273939,0.261018801,0.388188948,0.208497747,0.274905158
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,11955,0.27541095,0.241940532,0.344896617,0.226418439,0.261770749,0.2602341,0.399354028,0.255383449,0.23212825
