bmr,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",4711,0.275444646,0.229286736,0.322229567,0.20933745,0.425969878,0.276131972,0.318911813,0.228204588,0.262028798
"Central tendency: Relative, 0.05: Adversity: 0.05,",4712,0.277368889,0.281078655,0.31472562,0.226045225,0.429780413,0.259948909,0.31295309,0.230770791,0.283203016
"Central tendency: Relative, 0.05: Adversity: 0.05,",4713,0.248318299,0.245108971,0.408843049,0.258584194,0.474119252,0.417996464,0.299254079,0.221447652,0.262985644
"Central tendency: Relative, 0.05: Adversity: 0.05,",4714,0.262641922,0.250075689,0.303287463,0.251647012,0.4305324,0.257201522,0.347017992,0.233828443,0.271555602
"Central tendency: Relative, 0.05: Adversity: 0.05,",4715,0.277988242,0.234046579,0.390672274,0.228363932,0.406785995,0.344474508,0.400458828,0.208463444,0.269059639
"Central tendency: Relative, 0.05: Adversity: 0.05,",4716,0.249118637,0.255475525,0.396089124,0.223488879,0.339177709,0.259962413,0.324280426,0.227466658,0.267187608
"Central tendency: Relative, 0.05: Adversity: 0.05,",4717,0.287249192,0.257550485,0.29725168,0.219817337,0.407401735,0.298851518,0.454674101,0.176993434,0.268035941
"Central tendency: Relative, 0.05: Adversity: 0.05,",4718,0.252305497,0.247260854,0.306488113,0.252208767,0.449341466,0.43844399,0.336922656,0.201539318,0.272943114
"Central tendency: Relative, 0.05: Adversity: 0.05,",4719,0.290149047,0.249105333,0.257654736,0.258024001,0.273028344,0.397414952,0.32932986,0.186449527,0.25636367
"Central tendency: Relative, 0.05: Adversity: 0.05,",4720,0.291308109,0.244446288,0.42935119,0.222549492,0.477984858,0.341565301,0.335852446,0.187882977,0.268354246
"Central tendency: Relative, 0.05: Adversity: 0.05,",4721,0.268710637,0.225087667,0.365178203,0.252863465,0.481562672,0.385263851,0.328569708,0.225080512,0.278840605
"Central tendency: Relative, 0.05: Adversity: 0.05,",4722,0.285448851,0.274058969,0.283024571,0.241547674,0.441612698,0.315250396,0.333885579,0.260311537,0.279149047
"Central tendency: Relative, 0.05: Adversity: 0.05,",4723,0.277853637,0.238499895,0.320994924,0.237715912,0.478637789,0.246313597,0.342880221,0.255941546,0.273676478
"Central tendency: Relative, 0.05: Adversity: 0.05,",4724,0.266650973,0.259781207,0.317586838,0.217440265,0.444869525,0.308845766,0.395309424,0.193345614,0.277110086
"Central tendency: Relative, 0.05: Adversity: 0.05,",4725,0.292299615,0.249659512,0.465551524,0.235964622,0.467495548,0.24995042,0.283569952,0.221157515,0.242639957
"Central tendency: Relative, 0.05: Adversity: 0.05,",4726,0.256126432,0.225963139,0.301424868,0.267337,0.446477987,0.233534618,0.337058025,0.204782499,0.258049044
"Central tendency: Relative, 0.05: Adversity: 0.05,",4727,0.253524729,0.254854667,0.318732142,0.231314809,0.438873586,0.321096932,0.397587145,0.216171533,0.247604801
"Central tendency: Relative, 0.05: Adversity: 0.05,",4728,0.270017538,0.263709861,0.35588952,0.217339545,0.330012356,0.185913835,0.327820122,0.233590799,0.259402858
"Central tendency: Relative, 0.05: Adversity: 0.05,",4729,0.268417741,0.240547451,0.296280889,0.220341178,0.279670786,0.241215585,0.348296812,0.242562433,0.258150592
"Central tendency: Relative, 0.05: Adversity: 0.05,",4730,0.257239598,0.262501943,0.28029417,0.245152075,0.455528984,0.345065832,0.331578327,0.230462541,0.283258885
"Central tendency: Relative, 0.05: Adversity: 0.05,",4731,0.278124351,0.218412455,0.315225413,0.24752613,0.328930837,0.299134385,0.32864866,0.231996309,0.273915094
"Central tendency: Relative, 0.05: Adversity: 0.05,",4732,0.253324305,0.240806895,0.332343964,0.213957261,0.430159509,0.408038787,0.334643853,0.210228878,0.260326048
"Central tendency: Relative, 0.05: Adversity: 0.05,",4733,0.25585387,0.23746886,0.395534713,0.227130513,0.481361979,0.329444283,0.285234598,0.237472705,0.260906652
"Central tendency: Relative, 0.05: Adversity: 0.05,",4734,0.263976821,0.248215525,0.269581077,0.235408989,0.474258016,0.429097036,0.343659766,0.226705576,0.246536465
"Central tendency: Relative, 0.05: Adversity: 0.05,",4735,0.285935045,0.275865422,0.360185205,0.246393882,0.387975843,0.33501194,0.309321148,0.195306595,0.272554965
"Central tendency: Relative, 0.05: Adversity: 0.05,",4736,0.263713033,0.247845672,0.319786711,0.229245081,0.364310121,0.250061351,0.293973679,0.221835723,0.27550239
"Central tendency: Relative, 0.05: Adversity: 0.05,",4737,0.262553023,0.224292226,0.408520191,0.265595324,0.434321394,0.267768561,0.331899653,0.226617485,0.269718003
"Central tendency: Relative, 0.05: Adversity: 0.05,",4738,0.255110269,0.243088321,0.276181645,0.230954807,0.258316246,0.268248652,0.278520826,0.216215549,0.256454343
"Central tendency: Relative, 0.05: Adversity: 0.05,",4739,0.284473251,0.244105278,0.410167211,0.239110549,0.485222823,0.380659603,0.283534736,0.203016341,0.26500803
"Central tendency: Relative, 0.05: Adversity: 0.05,",4740,0.282995722,0.231988262,0.354877128,0.23536265,0.399749039,0.30595145,0.323856976,0.222100775,0.263903439
"Central tendency: Relative, 0.05: Adversity: 0.05,",4741,0.255170812,0.236903457,0.401956833,0.220723538,0.341603133,0.206110025,0.495203356,0.217045852,0.255110269
"Central tendency: Relative, 0.05: Adversity: 0.05,",4742,0.270372453,0.250274639,0.39822865,0.251830423,0.450338666,0.451477814,0.331660724,0.181318153,0.266137135
"Central tendency: Relative, 0.05: Adversity: 0.05,",4743,0.269733903,0.254822657,0.303865109,0.229964346,0.243200246,0.285894053,0.336096778,0.238492793,0.263232152
"Central tendency: Relative, 0.05: Adversity: 0.05,",4744,0.287966553,0.246049068,0.323926788,0.223989875,0.334300399,0.356814194,0.398291683,0.210483777,0.25527762
"Central tendency: Relative, 0.05: Adversity: 0.05,",4745,0.293877147,0.241863779,0.240415882,0.245583373,0.402036725,0.368478972,0.307779425,0.209391531,0.256254814
"Central tendency: Relative, 0.05: Adversity: 0.05,",4746,0.26153761,0.272683114,0.315796808,0.258867139,0.358141718,0.307564295,0.337410674,0.210133083,0.270936595
"Central tendency: Relative, 0.05: Adversity: 0.05,",4747,0.281886933,0.243214071,0.382652007,0.242140816,0.288169534,0.257902292,0.273705047,0.190457685,0.267676615
"Central tendency: Relative, 0.05: Adversity: 0.05,",4748,0.262950458,0.257182491,0.330617964,0.254872492,0.366002395,0.340864908,0.289219899,0.247249778,0.262665934
"Central tendency: Relative, 0.05: Adversity: 0.05,",4749,0.312222162,0.256629543,0.435759384,0.23515378,0.385774836,0.273727281,0.345914617,0.208918064,0.26574612
"Central tendency: Relative, 0.05: Adversity: 0.05,",4750,0.271229956,0.248848844,0.298277084,0.211433023,0.406838761,0.301928813,0.306095224,0.212500158,0.274578281
"Central tendency: Relative, 0.05: Adversity: 0.05,",4751,0.290250392,0.228598894,0.325007518,0.2203983,0.352557323,0.302900661,0.424349572,0.223445997,0.274879744
"Central tendency: Relative, 0.05: Adversity: 0.05,",4752,0.260467679,0.227044536,0.248883886,0.227484263,0.426074557,0.306330002,0.311297197,0.223072146,0.272344697
"Central tendency: Relative, 0.05: Adversity: 0.05,",4753,0.273840264,0.287337641,0.323297392,0.242610575,0.459026902,0.29275748,0.356824066,0.213445513,0.277863404
"Central tendency: Relative, 0.05: Adversity: 0.05,",4754,0.285279022,0.240026618,0.311979142,0.245817016,0.459511851,0.241640963,0.281793692,0.223682469,0.266611486
"Central tendency: Relative, 0.05: Adversity: 0.05,",4755,0.273191337,0.215306756,0.293778299,0.253226871,0.379715544,0.346938575,0.329807473,0.206475786,0.274269028
"Central tendency: Relative, 0.05: Adversity: 0.05,",4756,0.264789416,0.233500192,0.26779757,0.225165161,0.457717625,0.261084242,0.434506152,0.237182525,0.272491473
"Central tendency: Relative, 0.05: Adversity: 0.05,",4757,0.263353006,0.246025823,0.39014676,0.247035941,0.319316278,0.338910533,0.442440964,0.229512745,0.279113371
"Central tendency: Relative, 0.05: Adversity: 0.05,",4758,0.291075277,0.259773394,0.253468273,0.209234907,0.331330444,0.398302133,0.256450509,0.198836176,0.256495995
"Central tendency: Relative, 0.05: Adversity: 0.05,",4759,0.284439902,0.257129268,0.280678141,0.208558193,0.309851357,0.365549616,0.307424491,0.219217569,0.259341477
"Central tendency: Relative, 0.05: Adversity: 0.05,",4760,0.265259245,0.249701524,0.25040548,0.265539722,0.369568866,0.264796922,0.35135413,0.209386163,0.241895285
"Central tendency: Relative, 0.05: Adversity: 0.05,",4761,0.25595766,0.243753269,0.252554116,0.2642835,0.477478379,0.242985943,0.306900762,0.249297482,0.267311992
"Central tendency: Relative, 0.05: Adversity: 0.05,",4762,0.285417995,0.225688107,0.306154437,0.240480242,0.384286837,0.326072987,0.312673043,0.208808688,0.287348277
"Central tendency: Relative, 0.05: Adversity: 0.05,",4763,0.256912757,0.281450474,0.414699137,0.246200959,0.474752276,0.351922161,0.338047911,0.220856916,0.258551416
"Central tendency: Relative, 0.05: Adversity: 0.05,",4764,0.277962293,0.237099713,0.287378496,0.249393433,0.433082871,0.268186549,0.309242176,0.231581479,0.258607154
"Central tendency: Relative, 0.05: Adversity: 0.05,",4765,0.241382576,0.24623316,0.341737212,0.242716256,0.441401235,0.332167822,0.277420897,0.230142958,0.292898941
"Central tendency: Relative, 0.05: Adversity: 0.05,",4766,0.272088603,0.274875796,0.337296855,0.237218712,0.241143938,0.367794652,0.361790207,0.227167011,0.282883556
"Central tendency: Relative, 0.05: Adversity: 0.05,",4767,0.250401403,0.254436945,0.399945722,0.218824734,0.25398476,0.355526758,0.33618875,0.223581069,0.26555386
"Central tendency: Relative, 0.05: Adversity: 0.05,",4768,0.267075927,0.253227383,0.411341244,0.215770303,0.307525008,0.23559731,0.349157265,0.182016134,0.277541166
"Central tendency: Relative, 0.05: Adversity: 0.05,",4769,0.268843594,0.224555083,0.403197771,0.226097384,0.478793242,0.325062946,0.331325977,0.205648099,0.263247175
"Central tendency: Relative, 0.05: Adversity: 0.05,",4770,0.249140617,0.241449998,0.388696207,0.234841214,0.278970952,0.291321854,0.359098565,0.216871021,0.264135992
"Central tendency: Relative, 0.05: Adversity: 0.05,",4771,0.282629385,0.236814518,0.300556954,0.215722438,0.259905041,0.441809467,0.30958597,0.242971202,0.260472631
"Central tendency: Relative, 0.05: Adversity: 0.05,",4772,0.260907574,0.249570229,0.343451769,0.205367215,0.476258805,0.256581858,0.275693581,0.21323692,0.269721021
"Central tendency: Relative, 0.05: Adversity: 0.05,",4773,0.250096596,0.254469733,0.328451074,0.246190929,0.312090627,0.355887557,0.289797914,0.229458825,0.273120183
"Central tendency: Relative, 0.05: Adversity: 0.05,",4774,0.256663549,0.242784971,0.333321304,0.26696906,0.275892993,0.475026815,0.36786452,0.23573068,0.266881317
"Central tendency: Relative, 0.05: Adversity: 0.05,",4775,0.271937775,0.241558925,0.280217248,0.231315024,0.317059298,0.26122411,0.278891383,0.234640627,0.274686097
"Central tendency: Relative, 0.05: Adversity: 0.05,",4776,0.262969989,0.238505448,0.373591478,0.261289671,0.396331146,0.319122927,0.381826846,0.215020971,0.297722499
"Central tendency: Relative, 0.05: Adversity: 0.05,",4777,0.276709799,0.238813008,0.283447273,0.229785467,0.349635256,0.308743151,0.387504732,0.217336384,0.253805552
"Central tendency: Relative, 0.05: Adversity: 0.05,",4778,0.292085032,0.269083505,0.302719259,0.240451956,0.254613881,0.288649544,0.299069643,0.248642611,0.256387461
"Central tendency: Relative, 0.05: Adversity: 0.05,",4779,0.269417443,0.234482897,0.346820154,0.232281241,0.391642447,0.249487645,0.293845692,0.214433166,0.26190827
"Central tendency: Relative, 0.05: Adversity: 0.05,",4780,0.281312,0.231782988,0.312621109,0.25467771,0.489538481,0.277051988,0.273895192,0.219777129,0.269986829
"Central tendency: Relative, 0.05: Adversity: 0.05,",4781,0.253950536,0.248495608,0.312856179,0.240703234,0.464020942,0.314644831,0.331226498,0.228491764,0.263035856
"Central tendency: Relative, 0.05: Adversity: 0.05,",4782,0.25363186,0.26863223,0.236543752,0.183583857,0.47418131,0.363546144,0.36254449,0.217166515,0.272182671
"Central tendency: Relative, 0.05: Adversity: 0.05,",4783,0.235798049,0.273854011,0.320102667,0.218386425,0.378340453,0.299128742,0.300787632,0.241545835,0.258614414
"Central tendency: Relative, 0.05: Adversity: 0.05,",4784,0.265119326,0.242039719,0.304347065,0.222945362,0.451588053,0.326539329,0.396966528,0.23567935,0.284790167
"Central tendency: Relative, 0.05: Adversity: 0.05,",4785,0.27500023,0.219252101,0.248372976,0.199619483,0.474253561,0.387196698,0.277163647,0.263146797,0.263945417
"Central tendency: Relative, 0.05: Adversity: 0.05,",4786,0.269711486,0.259452945,0.292144471,0.230602308,0.460577336,0.337044523,0.290591009,0.221121516,0.268081614
"Central tendency: Relative, 0.05: Adversity: 0.05,",4787,0.267187608,0.241517521,0.353048398,0.237660542,0.454089603,0.306145239,0.272052724,0.252792771,0.285396462
"Central tendency: Relative, 0.05: Adversity: 0.05,",4788,0.262249509,0.229860629,0.344918692,0.227595634,0.451651042,0.356265718,0.315776907,0.217319471,0.271282882
"Central tendency: Relative, 0.05: Adversity: 0.05,",4789,0.278865952,0.23482722,0.358809515,0.241205541,0.396897191,0.284976313,0.280217489,0.232044421,0.269732948
"Central tendency: Relative, 0.05: Adversity: 0.05,",4790,0.319699443,0.259334688,0.341859925,0.248713953,0.501393384,0.27186742,0.321163245,0.221497629,0.306321438
"Central tendency: Relative, 0.05: Adversity: 0.05,",4791,0.28061612,0.267333369,0.311058616,0.191659093,0.405433642,0.307259881,0.30727742,0.204644165,0.255635587
"Central tendency: Relative, 0.05: Adversity: 0.05,",4792,0.2487357,0.242534691,0.267578447,0.199498118,0.474538282,0.318050429,0.282537903,0.243037623,0.299285946
"Central tendency: Relative, 0.05: Adversity: 0.05,",4793,0.275737354,0.233929216,0.276587667,0.22045806,0.394099956,0.309473095,0.336949898,0.210646543,0.289133606
"Central tendency: Relative, 0.05: Adversity: 0.05,",4794,0.266426484,0.253438177,0.289496655,0.21917004,0.26905545,0.474917809,0.280827417,0.27537272,0.259518093
"Central tendency: Relative, 0.05: Adversity: 0.05,",4795,0.279605699,0.240129303,0.247189487,0.229530112,0.261951088,0.220735754,0.433666116,0.232648426,0.279723205
"Central tendency: Relative, 0.05: Adversity: 0.05,",4796,0.278205117,0.24766897,0.286620971,0.212005015,0.467752944,0.304516217,0.355326698,0.206868424,0.257019167
"Central tendency: Relative, 0.05: Adversity: 0.05,",4797,0.275768086,0.252486358,0.292179452,0.21527698,0.266548397,0.366813996,0.347116036,0.225119068,0.269925471
"Central tendency: Relative, 0.05: Adversity: 0.05,",4798,0.261004988,0.231702611,0.341479014,0.238522448,0.463645715,0.271380955,0.32406236,0.213632377,0.269330031
"Central tendency: Relative, 0.05: Adversity: 0.05,",4799,0.268811852,0.239135038,0.315440039,0.248012162,0.389547447,0.365577257,0.332567795,0.217178683,0.251350307
"Central tendency: Relative, 0.05: Adversity: 0.05,",4800,0.272182671,0.271825894,0.322629227,0.260277176,0.284456186,0.311716329,0.293399961,0.260311537,0.275156473
"Central tendency: Relative, 0.05: Adversity: 0.05,",4801,0.253625927,0.247936406,0.36344922,0.21557066,0.241277892,0.464673058,0.288113249,0.20183318,0.26086361
"Central tendency: Relative, 0.05: Adversity: 0.05,",4802,0.254450487,0.261241959,0.281172688,0.218949163,0.373111022,0.329662212,0.297026698,0.193305281,0.261239456
"Central tendency: Relative, 0.05: Adversity: 0.05,",4803,0.291069848,0.258029198,0.344406014,0.252936913,0.384536768,0.275682129,0.303669852,0.216070797,0.252636815
"Central tendency: Relative, 0.05: Adversity: 0.05,",4804,0.29399595,0.250523829,0.335464507,0.242296435,0.428868163,0.31346112,0.375591348,0.21745927,0.270264676
"Central tendency: Relative, 0.05: Adversity: 0.05,",4805,0.269975957,0.244933484,0.310975229,0.23759258,0.400502436,0.239985576,0.313035082,0.215631769,0.281761869
"Central tendency: Relative, 0.05: Adversity: 0.05,",4806,0.299111877,0.238713298,0.463107488,0.227718877,0.438089883,0.208741404,0.271688364,0.230761829,0.244800561
"Central tendency: Relative, 0.05: Adversity: 0.05,",4807,0.253301104,0.225654042,0.30963889,0.249978048,0.314337882,0.398520506,0.271237252,0.228819872,0.2820516
"Central tendency: Relative, 0.05: Adversity: 0.05,",4808,0.272757294,0.226160504,0.304224319,0.24595952,0.396455576,0.311520536,0.27051823,0.223229897,0.284511493
"Central tendency: Relative, 0.05: Adversity: 0.05,",4809,0.297663667,0.238500529,0.316980718,0.236342983,0.385563257,0.43998641,0.310065642,0.232468973,0.256887995
"Central tendency: Relative, 0.05: Adversity: 0.05,",4810,0.276969425,0.248682435,0.280898287,0.222310955,0.27188247,0.35203186,0.347629367,0.19278134,0.2895617
"Central tendency: Relative, 0.05: Adversity: 0.05,",4811,0.277381084,0.235326911,0.272584691,0.22701946,0.442853269,0.278859476,0.327845508,0.205786337,0.277933945
"Central tendency: Relative, 0.05: Adversity: 0.05,",4812,0.260342824,0.233292647,0.262196989,0.233218033,0.391787623,0.323083447,0.283504003,0.203014055,0.259304
"Central tendency: Relative, 0.05: Adversity: 0.05,",4813,0.257874835,0.241715102,0.292955436,0.24225803,0.466806721,0.457803597,0.279027066,0.223155225,0.264525824
"Central tendency: Relative, 0.05: Adversity: 0.05,",4814,0.251390864,0.253054094,0.259654505,0.219157518,0.257472881,0.23143777,0.334372779,0.219927849,0.271142121
"Central tendency: Relative, 0.05: Adversity: 0.05,",4815,0.279911992,0.252769646,0.240631194,0.242084566,0.372970589,0.283615901,0.326935536,0.199777655,0.266235362
"Central tendency: Relative, 0.05: Adversity: 0.05,",4816,0.258275298,0.257940428,0.304200148,0.247373181,0.251155658,0.425523049,0.31633039,0.226531206,0.280129749
"Central tendency: Relative, 0.05: Adversity: 0.05,",4817,0.248077241,0.25271162,0.279763656,0.217342375,0.402342042,0.331653439,0.351255029,0.225482376,0.261234172
"Central tendency: Relative, 0.05: Adversity: 0.05,",4818,0.25503838,0.266105327,0.281622668,0.232083361,0.490406549,0.344209647,0.264673864,0.213862694,0.260518555
"Central tendency: Relative, 0.05: Adversity: 0.05,",4819,0.250438994,0.25982336,0.331863212,0.239129609,0.33052251,0.258751686,0.332169482,0.210304359,0.317731563
"Central tendency: Relative, 0.05: Adversity: 0.05,",4820,0.267384599,0.253561929,0.307647355,0.275462662,0.415917589,0.46465629,0.362496177,0.214434397,0.262711867
"Central tendency: Relative, 0.05: Adversity: 0.05,",4821,0.263704841,0.244002629,0.35340886,0.231457142,0.34550663,0.48500533,0.358307428,0.224750508,0.279655414
"Central tendency: Relative, 0.05: Adversity: 0.05,",4822,0.282643524,0.266798842,0.288642932,0.214466384,0.339696197,0.231156606,0.277463199,0.226355632,0.261051025
"Central tendency: Relative, 0.05: Adversity: 0.05,",4823,0.29798095,0.241303451,0.258219078,0.234489959,0.466917825,0.346134752,0.391563507,0.193209377,0.261743843
"Central tendency: Relative, 0.05: Adversity: 0.05,",4824,0.27415525,0.251930504,0.385588995,0.212187759,0.487952742,0.242249939,0.393821592,0.189960056,0.296965611
"Central tendency: Relative, 0.05: Adversity: 0.05,",4825,0.294084293,0.225577583,0.346517868,0.22194927,0.470126716,0.237075746,0.358949225,0.257586242,0.262638871
"Central tendency: Relative, 0.05: Adversity: 0.05,",4826,0.250455165,0.237684505,0.392198637,0.215403204,0.421737487,0.300797714,0.315174647,0.184455431,0.27506033
"Central tendency: Relative, 0.05: Adversity: 0.05,",4827,0.251037179,0.23159204,0.304114364,0.265858739,0.297413989,0.260319007,0.317816655,0.182696444,0.269194665
"Central tendency: Relative, 0.05: Adversity: 0.05,",4828,0.294446929,0.290273757,0.380457954,0.225425083,0.405856506,0.424138615,0.378909158,0.196859684,0.279346454
"Central tendency: Relative, 0.05: Adversity: 0.05,",4829,0.275767508,0.234709623,0.258976543,0.242268691,0.408368356,0.321078365,0.30802171,0.228272081,0.245669036
"Central tendency: Relative, 0.05: Adversity: 0.05,",4830,0.261276067,0.230468615,0.343151743,0.233099253,0.251166973,0.275221584,0.293974571,0.223535045,0.274161241
"Central tendency: Relative, 0.05: Adversity: 0.05,",4831,0.248980899,0.259193877,0.362055787,0.252060592,0.40676149,0.405017593,0.332958147,0.205768018,0.264274425
"Central tendency: Relative, 0.05: Adversity: 0.05,",4832,0.25944645,0.258887105,0.310238495,0.206758639,0.392754056,0.489066073,0.344505768,0.221612741,0.261952798
"Central tendency: Relative, 0.05: Adversity: 0.05,",4833,0.254379641,0.254149632,0.362092711,0.222552258,0.386922274,0.309640718,0.355842568,0.181275775,0.282476974
"Central tendency: Relative, 0.05: Adversity: 0.05,",4834,0.256398605,0.283350853,0.310418394,0.211891859,0.470676405,0.228700912,0.304042927,0.219708631,0.282334658
"Central tendency: Relative, 0.05: Adversity: 0.05,",4835,0.285579544,0.229547415,0.320754517,0.217825627,0.323609589,0.370455656,0.26170774,0.194019403,0.281263834
"Central tendency: Relative, 0.05: Adversity: 0.05,",4836,0.25846018,0.22722947,0.354332416,0.218725045,0.447082041,0.239538717,0.275548373,0.213230338,0.268327244
"Central tendency: Relative, 0.05: Adversity: 0.05,",4837,0.27328314,0.266951857,0.30335814,0.242303782,0.484894552,0.349785391,0.346916342,0.206287002,0.273690649
"Central tendency: Relative, 0.05: Adversity: 0.05,",4838,0.293162046,0.268345998,0.313759686,0.253345265,0.488096175,0.257895675,0.357232274,0.212231735,0.280640504
"Central tendency: Relative, 0.05: Adversity: 0.05,",4839,0.277238027,0.251713538,0.297139541,0.259239869,0.38021616,0.274930827,0.271649878,0.191048429,0.277625419
"Central tendency: Relative, 0.05: Adversity: 0.05,",4840,0.259003033,0.249224978,0.347734063,0.223092984,0.296391067,0.445403475,0.32871116,0.227852093,0.262823984
"Central tendency: Relative, 0.05: Adversity: 0.05,",4841,0.259838175,0.228840472,0.369838429,0.202989977,0.47463856,0.350403843,0.351565892,0.189830857,0.272508289
"Central tendency: Relative, 0.05: Adversity: 0.05,",4842,0.279498479,0.2468332,0.353382582,0.223100073,0.428491938,0.461827514,0.31081323,0.202017698,0.256883001
"Central tendency: Relative, 0.05: Adversity: 0.05,",4843,0.27285975,0.296396378,0.365552195,0.265328742,0.387667563,0.351201934,0.446006145,0.227391669,0.266410768
"Central tendency: Relative, 0.05: Adversity: 0.05,",4844,0.278523793,0.233064486,0.241672229,0.239031145,0.43988966,0.351448368,0.258618345,0.219299177,0.265347533
"Central tendency: Relative, 0.05: Adversity: 0.05,",4845,0.270096396,0.225259721,0.386535241,0.204227846,0.470988229,0.371513113,0.329744976,0.208486637,0.264134793
"Central tendency: Relative, 0.05: Adversity: 0.05,",4846,0.272792184,0.246751951,0.314501855,0.220569801,0.378403449,0.229797792,0.291057492,0.24755167,0.270796267
"Central tendency: Relative, 0.05: Adversity: 0.05,",4847,0.245592946,0.244819884,0.383998728,0.20768565,0.280521338,0.328587571,0.284132155,0.213643978,0.275127742
"Central tendency: Relative, 0.05: Adversity: 0.05,",4848,0.279980475,0.242640643,0.345197478,0.250066304,0.443238902,0.466615046,0.337314374,0.212108957,0.255380445
"Central tendency: Relative, 0.05: Adversity: 0.05,",4849,0.270973672,0.257854521,0.297783446,0.2166444,0.400447416,0.481238703,0.291197445,0.221906445,0.276339256
"Central tendency: Relative, 0.05: Adversity: 0.05,",4850,0.276523344,0.242669083,0.415345893,0.238245908,0.41885265,0.310365835,0.422231852,0.255573235,0.263107785
"Central tendency: Relative, 0.05: Adversity: 0.05,",4851,0.268557212,0.269766514,0.258466312,0.233147723,0.458287917,0.311942609,0.451235158,0.190906118,0.254669796
"Central tendency: Relative, 0.05: Adversity: 0.05,",4852,0.280984873,0.25197046,0.348858624,0.247046288,0.44049462,0.376903917,0.362192163,0.213838703,0.274911185
"Central tendency: Relative, 0.05: Adversity: 0.05,",4853,0.266423404,0.23714982,0.368387713,0.217617268,0.464398321,0.400295246,0.382571448,0.218882737,0.263115543
"Central tendency: Relative, 0.05: Adversity: 0.05,",4854,0.265964064,0.262184324,0.3959422,0.232646174,0.439674601,0.33436838,0.392382483,0.226982898,0.25417201
"Central tendency: Relative, 0.05: Adversity: 0.05,",4855,0.282224364,0.231624084,0.363532162,0.246667773,0.440717426,0.478500992,0.377306203,0.214730909,0.263797604
"Central tendency: Relative, 0.05: Adversity: 0.05,",4856,0.280913988,0.258725021,0.325133943,0.211654331,0.473695151,0.35638284,0.277872763,0.226667146,0.275561291
"Central tendency: Relative, 0.05: Adversity: 0.05,",4857,0.248909295,0.235485861,0.396407,0.252938271,0.481594787,0.301904723,0.494192052,0.217021429,0.277465034
"Central tendency: Relative, 0.05: Adversity: 0.05,",4858,0.261466465,0.250518358,0.371775961,0.235572895,0.349610567,0.349635405,0.390463089,0.230284228,0.263393664
"Central tendency: Relative, 0.05: Adversity: 0.05,",4859,0.254879257,0.249890997,0.280326193,0.238314118,0.336731579,0.337476899,0.399536278,0.23239394,0.270354767
"Central tendency: Relative, 0.05: Adversity: 0.05,",4860,0.257744535,0.256257555,0.273735956,0.247720446,0.479344976,0.33809021,0.35299136,0.190266042,0.277443139
"Central tendency: Relative, 0.05: Adversity: 0.05,",4861,0.258431481,0.239856303,0.266624367,0.255265741,0.340732992,0.370438603,0.338103772,0.221022213,0.292947837
"Central tendency: Relative, 0.05: Adversity: 0.05,",4862,0.256043825,0.24141362,0.245967945,0.215054146,0.440590069,0.299471947,0.28998723,0.21407318,0.283542706
"Central tendency: Relative, 0.05: Adversity: 0.05,",4863,0.254130857,0.24568664,0.30779208,0.233762366,0.448865796,0.331678936,0.387272525,0.226097239,0.269462877
"Central tendency: Relative, 0.05: Adversity: 0.05,",4864,0.255325002,0.239824799,0.379981161,0.240093506,0.462355116,0.296413925,0.384856543,0.260443933,0.293003234
"Central tendency: Relative, 0.05: Adversity: 0.05,",4865,0.255698653,0.240292113,0.381729236,0.24567023,0.417742815,0.30919343,0.393095518,0.249158598,0.253391099
"Central tendency: Relative, 0.05: Adversity: 0.05,",4866,0.248868152,0.25390805,0.257413148,0.220386166,0.460057046,0.373247224,0.318740717,0.209345383,0.26372226
"Central tendency: Relative, 0.05: Adversity: 0.05,",4867,0.252252783,0.230636553,0.248407935,0.225693069,0.379712371,0.362837392,0.312177429,0.247765621,0.259828471
"Central tendency: Relative, 0.05: Adversity: 0.05,",4868,0.284852386,0.233244887,0.294697157,0.232784506,0.465693285,0.427981593,0.301254346,0.214533675,0.253793644
"Central tendency: Relative, 0.05: Adversity: 0.05,",4869,0.284179595,0.25051911,0.274294632,0.213022796,0.251053627,0.35704376,0.401839056,0.200943251,0.289579684
"Central tendency: Relative, 0.05: Adversity: 0.05,",4870,0.269634291,0.279844493,0.290875722,0.236401699,0.370233426,0.49432249,0.302327957,0.207471109,0.269882757
"Central tendency: Relative, 0.05: Adversity: 0.05,",4871,0.252605814,0.248525077,0.348357386,0.206014208,0.461931152,0.378374655,0.366604367,0.253658519,0.264479564
"Central tendency: Relative, 0.05: Adversity: 0.05,",4872,0.280118376,0.239007246,0.370127612,0.215795887,0.398280252,0.247596525,0.356044196,0.207168174,0.264606688
"Central tendency: Relative, 0.05: Adversity: 0.05,",4873,0.292227732,0.247359363,0.354859535,0.227164468,0.431032452,0.466965183,0.269200776,0.22636484,0.27917453
"Central tendency: Relative, 0.05: Adversity: 0.05,",4874,0.260042654,0.229847839,0.304731728,0.245765608,0.421292444,0.420451904,0.253043725,0.224911047,0.273137319
"Central tendency: Relative, 0.05: Adversity: 0.05,",4875,0.281068053,0.249354735,0.34004964,0.235342575,0.398731021,0.309364691,0.330980958,0.203417056,0.288042494
"Central tendency: Relative, 0.05: Adversity: 0.05,",4876,0.263581625,0.238852174,0.24254708,0.233486088,0.482135747,0.369171286,0.354398873,0.183975603,0.262314951
