bmr,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",4218,0.172262865,0.217671469,0.345050128,0.162549053,0.473626799,0.233382406,0.2823008,0.239598268,0.247405382
"Central tendency: Relative, 0.05: Adversity: 0.05,",4219,0.226547517,0.239478211,0.19383289,0.270828712,0.202005927,0.27301553,0.270790062,0.183523712,0.267603914
"Central tendency: Relative, 0.05: Adversity: 0.05,",4220,0.178546083,0.25875017,0.234071126,0.197312539,0.585575351,0.237394317,0.292305154,0.243630009,0.273221464
"Central tendency: Relative, 0.05: Adversity: 0.05,",4221,0.2080942,0.213227746,0.220472322,0.173494835,0.168928271,0.275200937,0.297111367,0.239831171,0.226425591
"Central tendency: Relative, 0.05: Adversity: 0.05,",4222,0.194622408,0.206197389,0.285720588,0.120082223,0.126349523,0.204665577,0.347834896,0.147426087,0.26909644
"Central tendency: Relative, 0.05: Adversity: 0.05,",4223,0.248911115,0.217471597,0.266935931,0.147517824,0.166606663,0.253797929,0.266783541,0.226699415,0.275712568
"Central tendency: Relative, 0.05: Adversity: 0.05,",4224,0.228775282,0.21067911,0.38404316,0.159038362,0.161355257,0.200963986,0.330711383,0.179143824,0.271661849
"Central tendency: Relative, 0.05: Adversity: 0.05,",4225,0.255580698,0.188555512,0.242903804,0.181949992,0.207562793,0.235570533,0.336867099,0.213411176,0.276109122
"Central tendency: Relative, 0.05: Adversity: 0.05,",4226,0.218558159,0.227671429,0.247529867,0.186141932,0.172303391,0.249113609,0.278009334,0.212995609,0.293685393
"Central tendency: Relative, 0.05: Adversity: 0.05,",4227,0.212129601,0.241955783,0.2030983,0.129160353,0.171821412,0.256135645,0.471723372,0.244981346,0.268157562
"Central tendency: Relative, 0.05: Adversity: 0.05,",4228,0.229524673,0.223765515,0.247066462,0.197836263,0.321799041,0.220129767,0.239618247,0.223536475,0.234020761
"Central tendency: Relative, 0.05: Adversity: 0.05,",4229,0.222092691,0.20481789,0.310780375,0.141801618,0.590698171,0.380396779,0.333028873,0.170570997,0.286102495
"Central tendency: Relative, 0.05: Adversity: 0.05,",4230,0.183218869,0.218089073,0.232593282,0.149734915,0.384313643,0.291859465,0.245207058,0.225902054,0.30168509
"Central tendency: Relative, 0.05: Adversity: 0.05,",4231,0.154697899,0.233007285,0.232770462,0.209319532,0.202699311,0.230783554,0.304723252,0.175153323,0.243839377
"Central tendency: Relative, 0.05: Adversity: 0.05,",4232,0.179436031,0.238924179,0.239863816,0.19236418,0.217869625,0.294033096,0.379695794,0.229545112,0.240933773
"Central tendency: Relative, 0.05: Adversity: 0.05,",4233,0.205367795,0.219431332,0.314859776,0.209837356,0.533699442,0.173526301,0.328131158,0.197111231,0.269728674
"Central tendency: Relative, 0.05: Adversity: 0.05,",4234,0.206665596,0.223249135,0.268934936,0.185406476,0.210707723,0.242115006,0.426600839,0.208179425,0.275320026
"Central tendency: Relative, 0.05: Adversity: 0.05,",4235,0.225658235,0.208439563,0.240066248,0.139712423,0.265510732,0.184986366,0.254497698,0.210737432,0.285249182
"Central tendency: Relative, 0.05: Adversity: 0.05,",4236,0.189180199,0.22536227,0.241028359,0.177222459,0.114585776,0.242596089,0.388475451,0.206746427,0.267578863
"Central tendency: Relative, 0.05: Adversity: 0.05,",4237,0.194786981,0.210685096,0.246676239,0.147779049,0.180772502,0.276253741,0.30805313,0.236417259,0.260172575
"Central tendency: Relative, 0.05: Adversity: 0.05,",4238,0.230264383,0.197755123,0.272785898,0.153142254,0.161258691,0.213402011,0.266774037,0.235693971,0.237033922
"Central tendency: Relative, 0.05: Adversity: 0.05,",4239,0.196359704,0.214828379,0.281617806,0.204892366,0.33466649,0.264664364,0.330406194,0.209769239,0.25326102
"Central tendency: Relative, 0.05: Adversity: 0.05,",4240,0.209320388,0.216227804,0.257341167,0.184109997,0.502437094,0.316571351,0.297396541,0.205249098,0.264902857
"Central tendency: Relative, 0.05: Adversity: 0.05,",4241,0.22856447,0.211360759,0.265535823,0.183692137,0.305996214,0.270138527,0.28050111,0.160425849,0.237808855
"Central tendency: Relative, 0.05: Adversity: 0.05,",4242,0.18313163,0.22381326,0.242981019,0.179637788,0.304745601,0.174279741,0.263685404,0.240544682,0.24146346
"Central tendency: Relative, 0.05: Adversity: 0.05,",4243,0.175606033,0.233773981,0.198074327,0.133153729,0.251505342,0.208261309,0.405793168,0.226383882,0.248179785
"Central tendency: Relative, 0.05: Adversity: 0.05,",4244,0.196483106,0.23647583,0.399625845,0.211065689,0.457826676,0.19888912,0.331834929,0.174556549,0.227962974
"Central tendency: Relative, 0.05: Adversity: 0.05,",4245,0.20861977,0.196417603,0.247508221,0.191822636,0.298232979,0.324894341,0.270531795,0.261286409,0.249450612
"Central tendency: Relative, 0.05: Adversity: 0.05,",4246,0.195202574,0.216361321,0.233192366,0.130810584,0.164059652,0.292301719,0.347745467,0.221300573,0.264898349
"Central tendency: Relative, 0.05: Adversity: 0.05,",4247,0.245778326,0.219420869,0.287461373,0.1731782,0.167982389,0.277757219,0.303909105,0.179436031,0.23214188
"Central tendency: Relative, 0.05: Adversity: 0.05,",4248,0.207466879,0.212444948,0.28242186,0.187822215,0.21024146,0.274313047,0.301127629,0.211704074,0.249817065
"Central tendency: Relative, 0.05: Adversity: 0.05,",4249,0.270430123,0.217741314,0.21719821,0.176972261,0.182319787,0.189797548,0.246397099,0.186721127,0.267235712
"Central tendency: Relative, 0.05: Adversity: 0.05,",4250,0.232935937,0.207846287,0.290114873,0.196338592,0.237381211,0.203941405,0.268104738,0.18809668,0.246695861
"Central tendency: Relative, 0.05: Adversity: 0.05,",4251,0.15337884,0.218225685,0.217313164,0.225777564,0.575337661,0.172732139,0.352913442,0.197106811,0.242816392
"Central tendency: Relative, 0.05: Adversity: 0.05,",4252,0.220490368,0.215061821,0.251838576,0.146719621,0.224021398,0.30352578,0.314367036,0.218911509,0.288889595
"Central tendency: Relative, 0.05: Adversity: 0.05,",4253,0.187047814,0.239695536,0.248229569,0.146495686,0.539911131,0.244375035,0.317376049,0.227505687,0.271288079
"Central tendency: Relative, 0.05: Adversity: 0.05,",4254,0.192194342,0.228291489,0.279933,0.173723501,0.155565896,0.274858308,0.280391351,0.160668913,0.23818483
"Central tendency: Relative, 0.05: Adversity: 0.05,",4255,0.21258228,0.216609605,0.244444884,0.175876947,0.294798753,0.232312977,0.403365335,0.218848114,0.272186149
"Central tendency: Relative, 0.05: Adversity: 0.05,",4256,0.203408882,0.223921192,0.290741816,0.166235154,0.245660506,0.241447188,0.338454551,0.153175123,0.253218783
"Central tendency: Relative, 0.05: Adversity: 0.05,",4257,0.220391183,0.206648856,0.222771811,0.207396269,0.280763011,0.213146322,0.33687991,0.208691849,0.251332206
"Central tendency: Relative, 0.05: Adversity: 0.05,",4258,0.239818706,0.225718508,0.252214612,0.152972194,0.167037279,0.229312581,0.316915487,0.229451621,0.242032833
"Central tendency: Relative, 0.05: Adversity: 0.05,",4259,0.225796419,0.213365877,0.238191649,0.204688787,0.461439558,0.272593226,0.305750002,0.237009243,0.262341715
"Central tendency: Relative, 0.05: Adversity: 0.05,",4260,0.165225543,0.207647274,0.243815388,0.188065661,0.426243972,0.215888843,0.27368218,0.226358587,0.255925183
"Central tendency: Relative, 0.05: Adversity: 0.05,",4261,0.230574963,0.211931868,0.253740409,0.190233234,0.589200996,0.220910711,0.248731416,0.241055409,0.269203346
"Central tendency: Relative, 0.05: Adversity: 0.05,",4262,0.152645873,0.219118788,0.213503425,0.125006261,0.339191946,0.276495419,0.262709775,0.178176289,0.263284429
"Central tendency: Relative, 0.05: Adversity: 0.05,",4263,0.231416284,0.24692937,0.254682468,0.219451097,0.187663833,0.205098339,0.385402373,0.224599908,0.269046787
"Central tendency: Relative, 0.05: Adversity: 0.05,",4264,0.178015181,0.23242916,0.217293175,0.155326436,0.624274501,0.193593036,0.260748357,0.23403162,0.266610614
"Central tendency: Relative, 0.05: Adversity: 0.05,",4265,0.239593251,0.226192498,0.250703036,0.165485247,0.589714263,0.245891617,0.276331835,0.134816437,0.2776804
"Central tendency: Relative, 0.05: Adversity: 0.05,",4266,0.236233781,0.217487344,0.306243042,0.181347342,0.194522705,0.264421779,0.400105023,0.18666543,0.25871425
"Central tendency: Relative, 0.05: Adversity: 0.05,",4267,0.125091953,0.213223575,0.241807737,0.181704956,0.168321952,0.201959529,0.44783434,0.242892364,0.265330425
"Central tendency: Relative, 0.05: Adversity: 0.05,",4268,0.221342103,0.205103897,0.224107901,0.206314253,0.191572112,0.188943094,0.356427534,0.223572738,0.248054029
"Central tendency: Relative, 0.05: Adversity: 0.05,",4269,0.225570852,0.223773994,0.246158567,0.145879504,0.600158255,0.261381567,0.309432185,0.249005525,0.262966158
"Central tendency: Relative, 0.05: Adversity: 0.05,",4270,0.225446172,0.22148212,0.272626855,0.175296687,0.628890847,0.224809708,0.298472121,0.221329083,0.255929373
"Central tendency: Relative, 0.05: Adversity: 0.05,",4271,0.238833492,0.204701497,0.342986025,0.129555133,0.153674163,0.294694122,0.310332311,0.162787941,0.238724899
"Central tendency: Relative, 0.05: Adversity: 0.05,",4272,0.228824549,0.246677866,0.320910043,0.165063168,0.508537897,0.185968889,0.272060652,0.191331546,0.261228984
"Central tendency: Relative, 0.05: Adversity: 0.05,",4273,0.162264026,0.21601662,0.219838222,0.194907122,0.198615324,0.25698131,0.272959583,0.203466985,0.280215015
"Central tendency: Relative, 0.05: Adversity: 0.05,",4274,0.223033569,0.221389653,0.339464896,0.133448166,0.359587696,0.265016017,0.278599133,0.199788588,0.241732183
"Central tendency: Relative, 0.05: Adversity: 0.05,",4275,0.237058018,0.222566838,0.305708139,0.164696728,0.261645611,0.248562888,0.277047435,0.204208208,0.245264593
"Central tendency: Relative, 0.05: Adversity: 0.05,",4276,0.198891397,0.202055648,0.282352243,0.157630304,0.16810977,0.4753284,0.259549792,0.247877254,0.259646177
"Central tendency: Relative, 0.05: Adversity: 0.05,",4277,0.181463694,0.213813952,0.278976198,0.226442227,0.486871435,0.216436878,0.275876834,0.21477625,0.247955334
"Central tendency: Relative, 0.05: Adversity: 0.05,",4278,0.214892385,0.216528728,0.283828455,0.179985528,0.240225775,0.240864656,0.270653165,0.175464768,0.24839623
"Central tendency: Relative, 0.05: Adversity: 0.05,",4279,0.243149058,0.203483762,0.282549856,0.220120807,0.226434123,0.22505915,0.262299074,0.254823295,0.258265243
"Central tendency: Relative, 0.05: Adversity: 0.05,",4280,0.183940838,0.21768842,0.222176397,0.211514754,0.170373814,0.204995503,0.327570745,0.242704675,0.2458982
"Central tendency: Relative, 0.05: Adversity: 0.05,",4281,0.183523712,0.236600501,0.28269435,0.168720412,0.202169166,0.311818434,0.306231385,0.222616257,0.244549675
"Central tendency: Relative, 0.05: Adversity: 0.05,",4282,0.209745509,0.217182863,0.262190519,0.161491544,0.183527958,0.224976535,0.296902818,0.209058224,0.245233035
"Central tendency: Relative, 0.05: Adversity: 0.05,",4283,0.192981473,0.204900203,0.292301049,0.203901475,0.349748596,0.257889734,0.289492893,0.240030051,0.290963265
"Central tendency: Relative, 0.05: Adversity: 0.05,",4284,0.150805972,0.257832376,0.227804338,0.213439261,0.292872382,0.259460051,0.316801182,0.226547517,0.297512529
"Central tendency: Relative, 0.05: Adversity: 0.05,",4285,0.135545674,0.211093643,0.238806811,0.166687355,0.188186271,0.2431376,0.334266495,0.15996233,0.268903775
"Central tendency: Relative, 0.05: Adversity: 0.05,",4286,0.233514222,0.202227327,0.248057089,0.139993725,0.35015412,0.240463175,0.274203925,0.228207177,0.258070507
"Central tendency: Relative, 0.05: Adversity: 0.05,",4287,0.215019233,0.219910963,0.216310201,0.135020304,0.362237084,0.203661109,0.274044017,0.177967962,0.263827335
"Central tendency: Relative, 0.05: Adversity: 0.05,",4288,0.218871889,0.24759329,0.238851096,0.124874799,0.553941086,0.373755758,0.268332963,0.147219049,0.244858181
"Central tendency: Relative, 0.05: Adversity: 0.05,",4289,0.215592971,0.188418903,0.241401342,0.191408845,0.618948,0.232686808,0.292057105,0.185380335,0.277951278
"Central tendency: Relative, 0.05: Adversity: 0.05,",4290,0.187966245,0.224277845,0.256343292,0.1418835,0.119918208,0.256928723,0.319420044,0.188140464,0.249037566
"Central tendency: Relative, 0.05: Adversity: 0.05,",4291,0.236159602,0.20494812,0.251173618,0.191717347,0.180497231,0.405882971,0.23133147,0.209492291,0.252312739
"Central tendency: Relative, 0.05: Adversity: 0.05,",4292,0.18580323,0.239174464,0.339022026,0.124739703,0.529403402,0.276000419,0.316891899,0.235388928,0.25904868
"Central tendency: Relative, 0.05: Adversity: 0.05,",4293,0.252840912,0.219101613,0.295902641,0.192846674,0.370649077,0.211100666,0.285338826,0.236998235,0.276444087
"Central tendency: Relative, 0.05: Adversity: 0.05,",4294,0.236020541,0.233462821,0.311135476,0.160865865,0.221092357,0.230934794,0.266344759,0.235667333,0.273837306
"Central tendency: Relative, 0.05: Adversity: 0.05,",4295,0.220878283,0.248075122,0.286897481,0.263286328,0.109967914,0.247597519,0.303566598,0.205332834,0.258293505
"Central tendency: Relative, 0.05: Adversity: 0.05,",4296,0.224469278,0.22721694,0.335364455,0.177156155,0.272302447,0.224640554,0.279174994,0.19688532,0.252337285
"Central tendency: Relative, 0.05: Adversity: 0.05,",4297,0.184725442,0.235366118,0.228092388,0.166266706,0.613868789,0.245774013,0.269557837,0.180680249,0.249999253
"Central tendency: Relative, 0.05: Adversity: 0.05,",4298,0.177053731,0.234251845,0.341801144,0.198906543,0.271654163,0.235244462,0.254537318,0.158653064,0.252344949
"Central tendency: Relative, 0.05: Adversity: 0.05,",4299,0.229026704,0.241812228,0.304602864,0.192929106,0.583436142,0.190340758,0.303109186,0.222610085,0.251683051
"Central tendency: Relative, 0.05: Adversity: 0.05,",4300,0.256855867,0.206537819,0.213489641,0.19296893,0.639004637,0.263733425,0.265780138,0.211569867,0.274158521
"Central tendency: Relative, 0.05: Adversity: 0.05,",4301,0.184320668,0.214521833,0.239983069,0.134958439,0.473597774,0.237603259,0.388831333,0.218762006,0.266983953
"Central tendency: Relative, 0.05: Adversity: 0.05,",4302,0.192725088,0.203729866,0.261285152,0.176339643,0.389944516,0.290511148,0.328703419,0.207332703,0.272107888
"Central tendency: Relative, 0.05: Adversity: 0.05,",4303,0.219662126,0.248708993,0.292646842,0.130841443,0.193779425,0.213260908,0.301293096,0.224114288,0.256364071
"Central tendency: Relative, 0.05: Adversity: 0.05,",4304,0.214163035,0.189108256,0.197764767,0.246493918,0.320728394,0.248136288,0.280549237,0.215519336,0.254107247
"Central tendency: Relative, 0.05: Adversity: 0.05,",4305,0.206894884,0.231923955,0.260520208,0.150269083,0.255726896,0.309987989,0.262161748,0.204618997,0.249696941
"Central tendency: Relative, 0.05: Adversity: 0.05,",4306,0.202860277,0.225375394,0.211369557,0.156505836,0.419085671,0.20306218,0.287291343,0.194307216,0.238777601
"Central tendency: Relative, 0.05: Adversity: 0.05,",4307,0.187286139,0.215629782,0.249544906,0.155831095,0.225381025,0.239773226,0.334642834,0.218003078,0.263189798
"Central tendency: Relative, 0.05: Adversity: 0.05,",4308,0.193662953,0.230645564,0.244593549,0.207967026,0.46757334,0.244535634,0.281193369,0.264941593,0.252100353
"Central tendency: Relative, 0.05: Adversity: 0.05,",4309,0.214612745,0.252834438,0.25921449,0.177965362,0.606503852,0.208487245,0.294660942,0.194019958,0.255487298
"Central tendency: Relative, 0.05: Adversity: 0.05,",4310,0.180330421,0.203549517,0.256652395,0.183644739,0.564863147,0.215289883,0.26694069,0.13678532,0.282079292
"Central tendency: Relative, 0.05: Adversity: 0.05,",4311,0.179492486,0.219157256,0.216750295,0.127780841,0.215361488,0.192736398,0.363618869,0.225020752,0.261103056
"Central tendency: Relative, 0.05: Adversity: 0.05,",4312,0.251701998,0.217610575,0.259208672,0.230093134,0.277903946,0.233452662,0.268608503,0.206612867,0.26153607
"Central tendency: Relative, 0.05: Adversity: 0.05,",4313,0.231252745,0.239964678,0.292278694,0.21460849,0.200118085,0.308748215,0.278702653,0.22591783,0.236018765
"Central tendency: Relative, 0.05: Adversity: 0.05,",4314,0.229652385,0.226834358,0.230923081,0.163508024,0.365035389,0.358223038,0.330030225,0.212197559,0.260174119
"Central tendency: Relative, 0.05: Adversity: 0.05,",4315,0.208618496,0.206405458,0.229281434,0.131930488,0.391989678,0.260856613,0.270032712,0.223617109,0.240011096
"Central tendency: Relative, 0.05: Adversity: 0.05,",4316,0.212781407,0.248444201,0.250044773,0.177494499,0.222701266,0.277012379,0.36738482,0.168528112,0.254838265
"Central tendency: Relative, 0.05: Adversity: 0.05,",4317,0.186336665,0.209623072,0.275016743,0.150269083,0.303620435,0.296303125,0.287631523,0.232565073,0.239338316
"Central tendency: Relative, 0.05: Adversity: 0.05,",4318,0.212611431,0.206816971,0.261691992,0.149139196,0.453907945,0.274512792,0.322032758,0.20224146,0.275428862
"Central tendency: Relative, 0.05: Adversity: 0.05,",4319,0.220682063,0.22032136,0.324194491,0.170305076,0.559463592,0.19030487,0.247782492,0.226671512,0.278145193
"Central tendency: Relative, 0.05: Adversity: 0.05,",4320,0.187815476,0.223983454,0.229745356,0.227123037,0.261822054,0.267164671,0.249794562,0.212649149,0.245031606
"Central tendency: Relative, 0.05: Adversity: 0.05,",4321,0.216894111,0.25081112,0.261686344,0.226964587,0.401108147,0.1695012,0.257721964,0.210081992,0.272236183
"Central tendency: Relative, 0.05: Adversity: 0.05,",4322,0.182293979,0.210624064,0.245601063,0.173384126,0.095993751,0.243299379,0.297352783,0.23373555,0.248924381
"Central tendency: Relative, 0.05: Adversity: 0.05,",4323,0.200763562,0.211015287,0.238282379,0.129555133,0.282162859,0.182888458,0.272357089,0.16253081,0.248474473
"Central tendency: Relative, 0.05: Adversity: 0.05,",4324,0.206002896,0.22282466,0.234809108,0.194631253,0.241829471,0.216395697,0.331488628,0.236438918,0.250830376
"Central tendency: Relative, 0.05: Adversity: 0.05,",4325,0.213502169,0.231294296,0.22443815,0.216337501,0.186140994,0.264970869,0.283501004,0.234558743,0.239171741
"Central tendency: Relative, 0.05: Adversity: 0.05,",4326,0.153103594,0.22051939,0.248045365,0.163408033,0.205819828,0.210880167,0.287287584,0.224492891,0.24724659
"Central tendency: Relative, 0.05: Adversity: 0.05,",4327,0.222430225,0.237838037,0.324812202,0.232934621,0.236966628,0.128415455,0.290202348,0.249008123,0.239337728
"Central tendency: Relative, 0.05: Adversity: 0.05,",4328,0.239831171,0.187514589,0.276457989,0.184858117,0.461530234,0.214402137,0.316253717,0.19599668,0.268059231
"Central tendency: Relative, 0.05: Adversity: 0.05,",4329,0.171223432,0.217044743,0.296447117,0.212469598,0.16888367,0.174335309,0.363897724,0.249837108,0.272512746
"Central tendency: Relative, 0.05: Adversity: 0.05,",4330,0.189771193,0.270650853,0.261043315,0.159880956,0.54699922,0.239969624,0.24576551,0.246562174,0.25650035
"Central tendency: Relative, 0.05: Adversity: 0.05,",4331,0.203065466,0.215922139,0.268895707,0.13001907,0.53386869,0.495437502,0.27268639,0.136349524,0.260500631
"Central tendency: Relative, 0.05: Adversity: 0.05,",4332,0.175225762,0.228834783,0.252692172,0.18050273,0.627635147,0.217964083,0.304872316,0.261522777,0.277823402
"Central tendency: Relative, 0.05: Adversity: 0.05,",4333,0.229185948,0.218730721,0.254494387,0.212391865,0.237063349,0.282309614,0.282730639,0.184987372,0.242774796
"Central tendency: Relative, 0.05: Adversity: 0.05,",4334,0.233558917,0.229781982,0.244824853,0.23178025,0.234765163,0.251831742,0.337555911,0.221118534,0.249150235
"Central tendency: Relative, 0.05: Adversity: 0.05,",4335,0.196510114,0.208307578,0.308507513,0.184526492,0.616225252,0.282348567,0.28781678,0.181007748,0.270094386
"Central tendency: Relative, 0.05: Adversity: 0.05,",4336,0.221705772,0.245236512,0.371844666,0.1787325,0.131378882,0.163026178,0.259973076,0.21774533,0.249716813
"Central tendency: Relative, 0.05: Adversity: 0.05,",4337,0.236105456,0.187448196,0.338357247,0.181217745,0.151061413,0.210380305,0.365039244,0.228352828,0.264971191
"Central tendency: Relative, 0.05: Adversity: 0.05,",4338,0.231887924,0.241755952,0.20807824,0.214401468,0.203011894,0.143629406,0.447161139,0.242526459,0.239556739
"Central tendency: Relative, 0.05: Adversity: 0.05,",4339,0.233202525,0.2020263,0.258778756,0.184337941,0.23167601,0.298635052,0.354163635,0.236159602,0.242475071
"Central tendency: Relative, 0.05: Adversity: 0.05,",4340,0.204618997,0.228223805,0.236082141,0.20803726,0.631148771,0.402111222,0.271228307,0.17679492,0.259419395
"Central tendency: Relative, 0.05: Adversity: 0.05,",4341,0.213127293,0.201198081,0.203522563,0.188740685,0.385202391,0.283937325,0.317016724,0.226365683,0.264622226
"Central tendency: Relative, 0.05: Adversity: 0.05,",4342,0.240448023,0.216818812,0.253499353,0.186729525,0.31165703,0.32188158,0.336329543,0.244698646,0.281431189
"Central tendency: Relative, 0.05: Adversity: 0.05,",4343,0.218966416,0.229861614,0.296731368,0.177740777,0.160874457,0.284612825,0.373306802,0.188098707,0.262842272
"Central tendency: Relative, 0.05: Adversity: 0.05,",4344,0.206516904,0.202174681,0.192389781,0.162015164,0.271336194,0.215254999,0.271666395,0.194215675,0.25142319
"Central tendency: Relative, 0.05: Adversity: 0.05,",4345,0.25790507,0.219440823,0.276622181,0.223321077,0.218896462,0.253797929,0.334382132,0.238803936,0.278719934
"Central tendency: Relative, 0.05: Adversity: 0.05,",4346,0.212697061,0.21050974,0.308501257,0.189357679,0.167115056,0.216878755,0.276433349,0.217562481,0.256290685
"Central tendency: Relative, 0.05: Adversity: 0.05,",4347,0.219355593,0.220854613,0.369211831,0.196193648,0.422436445,0.189607378,0.338263311,0.206275779,0.25365115
"Central tendency: Relative, 0.05: Adversity: 0.05,",4348,0.249314223,0.230675865,0.210402691,0.130788198,0.222439574,0.250386086,0.356145332,0.205760896,0.277581907
"Central tendency: Relative, 0.05: Adversity: 0.05,",4349,0.212463033,0.219865706,0.271241827,0.155928116,0.227550238,0.23282852,0.363218537,0.221748674,0.253831132
"Central tendency: Relative, 0.05: Adversity: 0.05,",4350,0.200165011,0.223386044,0.233285116,0.229641892,0.435871647,0.243834516,0.270530354,0.226601199,0.249742795
"Central tendency: Relative, 0.05: Adversity: 0.05,",4351,0.234776273,0.218176225,0.225083297,0.152185169,0.306254204,0.275585808,0.26316806,0.210500234,0.260884706
"Central tendency: Relative, 0.05: Adversity: 0.05,",4352,0.192400129,0.234299934,0.297900922,0.203853737,0.286694921,0.233302991,0.267139735,0.214957501,0.263792128
"Central tendency: Relative, 0.05: Adversity: 0.05,",4353,0.201905854,0.223843777,0.244733799,0.131615128,0.11753424,0.171818838,0.270512228,0.189460684,0.245622434
"Central tendency: Relative, 0.05: Adversity: 0.05,",4354,0.263988421,0.221823847,0.223657112,0.205589897,0.14166009,0.281589821,0.40736749,0.113001095,0.24725444
"Central tendency: Relative, 0.05: Adversity: 0.05,",4355,0.221748674,0.221608751,0.345297731,0.21916528,0.261274654,0.285188014,0.299424483,0.196037303,0.233070243
"Central tendency: Relative, 0.05: Adversity: 0.05,",4356,0.222850181,0.195483193,0.217716153,0.223740167,0.240343526,0.428019052,0.287232697,0.231061315,0.281367914
"Central tendency: Relative, 0.05: Adversity: 0.05,",4357,0.225325676,0.204381276,0.261235177,0.173895241,0.288899487,0.424046258,0.26960149,0.220580875,0.259474939
"Central tendency: Relative, 0.05: Adversity: 0.05,",4358,0.244730441,0.220322831,0.267689573,0.239724555,0.217402287,0.237848731,0.270722071,0.259538617,0.248424251
"Central tendency: Relative, 0.05: Adversity: 0.05,",4359,0.227060559,0.212349779,0.226109462,0.179724777,0.643782498,0.2126231,0.287648704,0.221886352,0.270361981
"Central tendency: Relative, 0.05: Adversity: 0.05,",4360,0.198952289,0.186942145,0.337817037,0.224405498,0.418906058,0.269323577,0.247545458,0.212694428,0.254214997
"Central tendency: Relative, 0.05: Adversity: 0.05,",4361,0.242530903,0.224184364,0.265794905,0.216902264,0.357069343,0.198549436,0.306874199,0.243679607,0.260929992
"Central tendency: Relative, 0.05: Adversity: 0.05,",4362,0.232652772,0.233744784,0.238587456,0.211695763,0.354902909,0.282712213,0.296953815,0.165551637,0.250089043
"Central tendency: Relative, 0.05: Adversity: 0.05,",4363,0.229451621,0.203295837,0.249239033,0.209215228,0.175658071,0.20038723,0.263240901,0.248276859,0.274072649
"Central tendency: Relative, 0.05: Adversity: 0.05,",4364,0.196324136,0.217466165,0.359968483,0.1791324,0.249403088,0.226651419,0.290132109,0.180881319,0.246750089
"Central tendency: Relative, 0.05: Adversity: 0.05,",4365,0.256535835,0.223536003,0.297608911,0.207358033,0.190079512,0.181982362,0.411303322,0.217529216,0.251941711
"Central tendency: Relative, 0.05: Adversity: 0.05,",4366,0.24078926,0.220073465,0.247572568,0.173432917,0.146405828,0.294380526,0.323652476,0.245491784,0.278692706
"Central tendency: Relative, 0.05: Adversity: 0.05,",4367,0.135545674,0.208850149,0.268171968,0.19845342,0.520684583,0.239340189,0.407056043,0.262218302,0.266917732
"Central tendency: Relative, 0.05: Adversity: 0.05,",4368,0.220046536,0.216856133,0.299798115,0.123817738,0.620839216,0.29724086,0.285515255,0.200364668,0.242700634
"Central tendency: Relative, 0.05: Adversity: 0.05,",4369,0.200064937,0.203721933,0.247458166,0.206371853,0.161010549,0.216118288,0.264300884,0.216771354,0.283917323
"Central tendency: Relative, 0.05: Adversity: 0.05,",4370,0.161709231,0.233410608,0.205559165,0.16413904,0.60034103,0.45111819,0.279262146,0.201640146,0.260317342
"Central tendency: Relative, 0.05: Adversity: 0.05,",4371,0.269155487,0.2161754,0.256998961,0.216289622,0.210670622,0.247668665,0.253032955,0.178546083,0.250486157
"Central tendency: Relative, 0.05: Adversity: 0.05,",4372,0.244861182,0.192647652,0.225169349,0.183795265,0.137794201,0.259129325,0.502802648,0.176291331,0.250270804
"Central tendency: Relative, 0.05: Adversity: 0.05,",4373,0.276766613,0.250106263,0.328362991,0.217940885,0.177003074,0.326617208,0.267663033,0.178519272,0.228033258
"Central tendency: Relative, 0.05: Adversity: 0.05,",4374,0.170892122,0.230237106,0.23730288,0.149499447,0.143138247,0.248163419,0.248054678,0.181909841,0.280008009
"Central tendency: Relative, 0.05: Adversity: 0.05,",4375,0.164177833,0.220811671,0.250889666,0.201356257,0.233632799,0.203436406,0.253777805,0.244619129,0.265115229
"Central tendency: Relative, 0.05: Adversity: 0.05,",4376,0.148687271,0.207755182,0.251766998,0.164769053,0.225762044,0.310240505,0.327881999,0.236578805,0.255474827
"Central tendency: Relative, 0.05: Adversity: 0.05,",4377,0.228951765,0.224482321,0.322682683,0.148599094,0.235495613,0.295956676,0.283358455,0.224032009,0.249745612
"Central tendency: Relative, 0.05: Adversity: 0.05,",4378,0.183596141,0.229593433,0.272340678,0.207684868,0.245757883,0.211983463,0.247457371,0.240268574,0.267846968
"Central tendency: Relative, 0.05: Adversity: 0.05,",4379,0.23971772,0.199835936,0.230068921,0.160297409,0.245920511,0.292586878,0.263183147,0.192448598,0.264483245
"Central tendency: Relative, 0.05: Adversity: 0.05,",4380,0.257395515,0.235228359,0.28910518,0.139373412,0.529745522,0.286698859,0.263428689,0.220607322,0.268280152
"Central tendency: Relative, 0.05: Adversity: 0.05,",4381,0.184499948,0.224877227,0.304304638,0.137661895,0.547795976,0.147946442,0.300595836,0.21762123,0.285363823
"Central tendency: Relative, 0.05: Adversity: 0.05,",4382,0.227353982,0.217422763,0.24805793,0.156225276,0.150788284,0.169569123,0.338379874,0.193721084,0.255243722
"Central tendency: Relative, 0.05: Adversity: 0.05,",4383,0.238253384,0.195227546,0.21080437,0.170570612,0.204368617,0.300529319,0.277393063,0.187287513,0.260014771
