bmr,assumption,index,model_average,Exponential2,Exponential3,Exponential4,Exponential5,Hill,Power,MichaelisMenten,Linear
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12232,0.23288155,0.22025978,0.216212691,0.164659651,0.198306109,0.24348356,0.30224817,0.200435787,0.252357178
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12233,0.220844374,0.250513067,0.219388756,0.204229231,0.341483512,0.239686754,0.277321465,0.221163466,0.275017522
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12234,0.188676808,0.234313214,0.258068892,0.221532044,0.320687653,0.239487795,0.32883018,0.24569052,0.250643936
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12235,0.185644118,0.22640216,0.238506404,0.218793604,0.229178255,0.278114631,0.296612641,0.208780761,0.269448081
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12236,0.238403776,0.213699641,0.273703711,0.220455318,0.457411063,0.272262818,0.263168769,0.179795031,0.253587558
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12237,0.22134698,0.237117228,0.305976267,0.211148727,0.490088275,0.277132002,0.290509124,0.221953493,0.256279328
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12238,0.227458436,0.218951626,0.349239502,0.221543198,0.292582616,0.314068717,0.379745421,0.181824507,0.249666991
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12239,0.2422708,0.266948842,0.299983053,0.184085745,0.643824209,0.29465205,0.360046921,0.199427044,0.246989431
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12240,0.176630484,0.231744749,0.279827333,0.141766122,0.222826771,0.229522223,0.269406743,0.185858185,0.254621991
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12241,0.150165332,0.221899269,0.281337017,0.201117863,0.47901923,0.268562654,0.339016136,0.222423705,0.279424629
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12242,0.226331129,0.219423247,0.221001373,0.189406033,0.576398285,0.190964154,0.315420502,0.208831399,0.264312415
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12243,0.170013953,0.237045356,0.278892962,0.143969154,0.600607754,0.197844707,0.406127291,0.204310171,0.238170841
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12244,0.217076252,0.222528319,0.252502013,0.114928828,0.309552059,0.225249561,0.373612968,0.232697044,0.240439485
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12245,0.2231287,0.235597261,0.214134977,0.101196273,0.480192153,0.247105158,0.32678154,0.242416327,0.248943129
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12246,0.242884828,0.206697445,0.22731142,0.203136313,0.323309426,0.201969051,0.345300223,0.243976466,0.256257057
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12247,0.205558849,0.224282929,0.230858833,0.187520294,0.467243941,0.340296144,0.313877577,0.174794922,0.267973005
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12248,0.225377053,0.209669846,0.216079181,0.146864012,0.303084389,0.256311971,0.27810167,0.207909064,0.258746523
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12249,0.180573301,0.218210637,0.263465195,0.190818248,0.233276799,0.221930653,0.318702844,0.190901619,0.270447468
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12250,0.226208389,0.235234081,0.253573206,0.144829076,0.172332946,0.241061139,0.257314267,0.225849745,0.276836609
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12251,0.226705399,0.215185053,0.232854914,0.170136027,0.598419708,0.313105359,0.285710742,0.191609691,0.246451658
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12252,0.232356469,0.232154297,0.305998206,0.250805842,0.168818826,0.188691604,0.316899859,0.213389019,0.269441301
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12253,0.257495309,0.22022792,0.290563432,0.084196803,0.53116738,0.239961469,0.286368113,0.227741613,0.270796694
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12254,0.203415656,0.208523076,0.248560551,0.16625965,0.268747498,0.294761846,0.246132207,0.197716712,0.260277098
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12255,0.175437022,0.200809437,0.226182394,0.200809832,0.234298197,0.237526575,0.255481791,0.201540161,0.250156267
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12256,0.188809911,0.201733854,0.21696713,0.147158935,0.172718889,0.233354383,0.27848713,0.238939774,0.258726225
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12257,0.205855912,0.263902791,0.232324863,0.20581928,0.154316935,0.262490179,0.327780296,0.193787762,0.251570285
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12258,0.229445939,0.241495918,0.243103484,0.121983392,0.224192715,0.306596911,0.369222928,0.213391568,0.243540062
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12259,0.230014422,0.246345732,0.237383558,0.155832572,0.264108099,0.221245817,0.372901999,0.196354256,0.256571323
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12260,0.234723446,0.217223676,0.361096627,0.156838461,0.284435767,0.26034408,0.277780059,0.17574865,0.245240567
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12261,0.231573162,0.223245997,0.256561178,0.155114486,0.185300111,0.329811964,0.29575831,0.221447885,0.269931269
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12262,0.22563306,0.230274266,0.293749444,0.20825308,0.607107568,0.196074768,0.241864361,0.231132681,0.267814258
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12263,0.222067987,0.249616405,0.283748652,0.19735578,0.366829076,0.302983795,0.296508414,0.205199451,0.237595069
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12264,0.233492296,0.212748594,0.255121872,0.205660188,0.641769006,0.277693282,0.295436798,0.266655288,0.263039707
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12265,0.152662214,0.199832969,0.268566191,0.195525002,0.621492085,0.218301223,0.248130365,0.187975983,0.238637837
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12266,0.204945985,0.237871796,0.23526818,0.194637872,0.62966657,0.337768078,0.28102593,0.219347905,0.276645077
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12267,0.236680624,0.214968534,0.266865015,0.214998183,0.197617237,0.289833534,0.295473917,0.234024336,0.265613159
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12268,0.248538323,0.214760429,0.264854099,0.141734036,0.353780319,0.533996229,0.27641455,0.187040231,0.240299997
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12269,0.217856264,0.205704057,0.22559222,0.237814288,0.563732007,0.190192649,0.283500666,0.229340473,0.23375188
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12270,0.192514018,0.214328167,0.308446747,0.17512483,0.432175604,0.32750567,0.489768098,0.22228415,0.260556598
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12271,0.165511966,0.231513666,0.269538818,0.118065707,0.377155642,0.25484561,0.30909447,0.225872329,0.258685313
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12272,0.237119008,0.216447428,0.29052956,0.169117035,0.272444678,0.256889799,0.358888781,0.178683238,0.236821011
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12273,0.243634472,0.227831246,0.252170669,0.14098577,0.620693319,0.123956038,0.288778185,0.15202328,0.245869477
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12274,0.156483052,0.226080639,0.232390989,0.20965618,0.264329258,0.283003667,0.3506864,0.19757966,0.2560221
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12275,0.193793188,0.220738668,0.249487047,0.12694689,0.162248535,0.314692253,0.314223964,0.207072135,0.255834399
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12276,0.173773894,0.237919927,0.220050049,0.234838785,0.395322621,0.219772069,0.292334924,0.201318891,0.263634244
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12277,0.191760381,0.231604534,0.250101602,0.152974039,0.185199416,0.257080254,0.316913449,0.210339657,0.244927298
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12278,0.205258299,0.218649029,0.236193797,0.159133017,0.208674669,0.226821814,0.351396,0.248793789,0.24560264
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12279,0.221157451,0.214721614,0.234087654,0.207350103,0.201922339,0.579432381,0.283012068,0.210606652,0.247396718
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12280,0.206176445,0.257437904,0.218288723,0.210705901,0.490879445,0.271621445,0.290119536,0.220218448,0.258799916
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12281,0.286023274,0.199036023,0.277714226,0.19184393,0.272350729,0.210898714,0.256773493,0.100221133,0.230899485
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12282,0.216051003,0.212526284,0.341492717,0.116322369,0.17010925,0.215427567,0.29377487,0.172502485,0.277536423
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12283,0.214280966,0.209363795,0.22194256,0.199024065,0.379990729,0.248919406,0.293848224,0.218198761,0.294333929
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12284,0.238982839,0.253589388,0.254514935,0.154103607,0.211163318,0.245827867,0.297682261,0.178096248,0.260363975
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12285,0.213430119,0.225355109,0.384355262,0.176004862,0.24399961,0.172624893,0.365463767,0.193695524,0.267033914
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12286,0.205711182,0.212164532,0.22782861,0.168105716,0.265507739,0.23251821,0.262459958,0.176119299,0.28776398
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12287,0.237935502,0.229648521,0.300425073,0.199581301,0.174064018,0.208990393,0.289988903,0.199586365,0.269485458
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12288,0.201675596,0.236644474,0.293404131,0.204697537,0.280508877,0.230787333,0.286517169,0.124331011,0.251459684
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12289,0.226216635,0.204876387,0.247492179,0.227149266,0.532310351,0.235518532,0.27924464,0.247690132,0.276665936
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12290,0.208186457,0.229108035,0.268221302,0.180051812,0.304805872,0.243714649,0.282130291,0.240188161,0.24458799
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12291,0.198545349,0.231251155,0.320136142,0.17581653,0.314445623,0.205304274,0.30358995,0.248231777,0.258044744
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12292,0.101942514,0.242316203,0.227496686,0.212853705,0.320188491,0.205499438,0.297009973,0.158453017,0.261179418
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12293,0.203811038,0.228034389,0.311954088,0.149910248,0.227754287,0.149505698,0.277217297,0.236829811,0.270372935
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12294,0.226629257,0.256075778,0.230284986,0.139803163,0.52266885,0.172343141,0.262801998,0.221347736,0.255310072
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12295,0.224144257,0.22417666,0.279223876,0.231868062,0.273036238,0.263999247,0.249330023,0.248538323,0.262290747
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12296,0.226647077,0.215041044,0.270308156,0.118317858,0.280749461,0.189033978,0.243677862,0.182210544,0.248734975
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12297,0.215019112,0.243183203,0.311133709,0.144772587,0.601243205,0.22589244,0.307073337,0.165735432,0.259960246
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12298,0.202764519,0.222888018,0.231428821,0.129233739,0.514583034,0.248356654,0.258268189,0.098944529,0.263588168
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12299,0.213672306,0.24597783,0.298378348,0.151369906,0.175744133,0.258611909,0.347470804,0.230534699,0.260962844
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12300,0.185782376,0.20586949,0.264850957,0.161142002,0.163387537,0.242924692,0.34353592,0.243373292,0.263114723
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12301,0.210514096,0.224518879,0.207238342,0.198179292,0.372160825,0.231833827,0.278498069,0.229331002,0.299840351
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12302,0.215629701,0.209458499,0.238774291,0.171629477,0.170862471,0.237734485,0.334152565,0.187520841,0.24848752
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12303,0.094552084,0.233137139,0.326332524,0.153299639,0.574264259,0.25220448,0.298095219,0.223491545,0.275463781
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12304,0.189037257,0.237712916,0.260758676,0.161510691,0.646536205,0.255983378,0.257159609,0.221666639,0.278568178
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12305,0.189000335,0.204346507,0.231612713,0.164567317,0.248107816,0.241290172,0.265424623,0.235010722,0.243390712
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12306,0.222699005,0.218446283,0.25188453,0.164153843,0.186178628,0.213011983,0.315031256,0.203159266,0.279160916
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12307,0.230626113,0.228144915,0.241586215,0.182485061,0.53397823,0.292898831,0.304735386,0.207520265,0.272588893
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12308,0.170623934,0.211235616,0.25431793,0.14355919,0.495179995,0.216648433,0.283642927,0.171919193,0.247475328
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12309,0.219707117,0.212644832,0.236326302,0.140545775,0.198645031,0.239461414,0.330803593,0.219639168,0.26807854
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12310,0.233310707,0.210126123,0.213888225,0.124397514,0.212185154,0.207426938,0.27821149,0.130556721,0.245466503
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12311,0.248387267,0.226925086,0.247468573,0.109934111,0.161426955,0.264926198,0.327033364,0.224518633,0.243047264
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12312,0.167176272,0.210091117,0.233604636,0.124860135,0.156431778,0.286647558,0.296129699,0.222492625,0.263197196
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12313,0.229572069,0.212332325,0.351212703,0.114424857,0.171532705,0.39825737,0.314675832,0.221498423,0.280768651
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12314,0.200934854,0.207804665,0.296788985,0.151347626,0.174224451,0.241810977,0.302835676,0.243339611,0.271325206
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12315,0.181589409,0.207354879,0.220825833,0.130940487,0.370732878,0.178757044,0.273528195,0.223731751,0.255138422
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12316,0.242530729,0.257074402,0.208901967,0.196002169,0.568990645,0.245207446,0.278012375,0.195780923,0.231325481
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12317,0.203696536,0.222134442,0.356232372,0.186396921,0.25503903,0.228775351,0.301435676,0.209217046,0.26212827
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12318,0.218310906,0.217810677,0.240838436,0.208615549,0.164254214,0.202423216,0.300002854,0.131343863,0.266584875
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12319,0.225872329,0.214631112,0.238591786,0.176561025,0.349817936,0.186599271,0.348848242,0.236093057,0.245082494
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12320,0.233170367,0.226579487,0.241535805,0.150720692,0.622972405,0.236094762,0.372504919,0.223857519,0.243800497
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12321,0.177350449,0.211902507,0.227016719,0.138281089,0.226280113,0.378779344,0.247285315,0.208366671,0.248817969
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12322,0.262536463,0.220537549,0.351362587,0.1985139,0.244627211,0.217488609,0.266781914,0.197245211,0.251909961
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12323,0.193545626,0.217545202,0.248221459,0.181938987,0.208063982,0.569078838,0.324001315,0.20290033,0.236812852
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12324,0.224065067,0.200727645,0.310508339,0.143298389,0.209276531,0.321769455,0.257731556,0.228868473,0.299159707
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12325,0.228307098,0.211957449,0.21515407,0.107154107,0.348170157,0.298953659,0.257015233,0.21055288,0.261993729
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12326,0.266976717,0.224687344,0.296039707,0.109602675,0.255228899,0.322377519,0.284977994,0.279978622,0.290456949
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12327,0.199126401,0.220139242,0.241535872,0.205452253,0.235228149,0.215693931,0.298234244,0.185822674,0.250971621
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12328,0.176371395,0.207918954,0.383210861,0.141814403,0.188361472,0.208297793,0.388441514,0.205389494,0.239927889
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12329,0.178819917,0.260527513,0.207721243,0.193974158,0.324270552,0.54131649,0.317846707,0.240732294,0.23950989
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12330,0.188956455,0.227852225,0.288574123,0.187386181,0.311348514,0.190416051,0.307004179,0.185725957,0.234471655
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12331,0.211775437,0.234225872,0.187250854,0.178532495,0.138823469,0.232630065,0.296506191,0.205005814,0.263433756
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12332,0.181048543,0.213712678,0.23407237,0.101631651,0.296001327,0.32831055,0.271461175,0.173890088,0.261032066
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12333,0.096665795,0.253341426,0.277998493,0.217775566,0.195722972,0.251448169,0.301234803,0.185711037,0.240271383
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12334,0.20045417,0.236597034,0.21259289,0.171909836,0.208667611,0.300240501,0.337674365,0.189327805,0.263571093
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12335,0.22925021,0.2017432,0.264376455,0.210793446,0.311067769,0.231063602,0.286790063,0.214291194,0.238200971
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12336,0.187040231,0.218755412,0.278360785,0.170518861,0.461690944,0.410183516,0.290837939,0.199134802,0.299573831
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12337,0.211037021,0.224645263,0.275664536,0.200484731,0.246451023,0.315736317,0.335535167,0.207730802,0.258439827
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12338,0.230890852,0.223566493,0.213290383,0.181879636,0.293491494,0.134389055,0.32146072,0.231575292,0.235450979
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12339,0.148595427,0.256712387,0.21127677,0.132297785,0.146896024,0.277316429,0.337197832,0.152961589,0.239365138
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12340,0.215513732,0.213448439,0.363057891,0.136591664,0.251434653,0.187308837,0.25703745,0.236455931,0.272194808
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12341,0.224704383,0.209615079,0.333374793,0.196377599,0.202047935,0.130875564,0.230972459,0.232974688,0.241620101
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12342,0.176393634,0.214699318,0.233823092,0.145954593,0.21886975,0.148913473,0.307773098,0.223220775,0.259102167
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12343,0.218139175,0.224840519,0.223284782,0.147139609,0.483230455,0.147292265,0.242467939,0.242855171,0.245825899
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12344,0.206964459,0.209375343,0.275217679,0.136469536,0.221159949,0.15458974,0.296046751,0.228508281,0.275953475
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12345,0.234435412,0.220110141,0.258464505,0.207511414,0.212515337,0.19442448,0.271693572,0.233755582,0.24827662
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12346,0.249634149,0.226785256,0.275205717,0.119325929,0.289910318,0.236087667,0.261840708,0.227289795,0.241667644
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12347,0.141686281,0.213407909,0.270705004,0.178990934,0.552752216,0.157137718,0.254636787,0.214363204,0.274191728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12348,0.205585237,0.222297973,0.241750402,0.119791744,0.252179915,0.22471419,0.411935707,0.233092077,0.229529728
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12349,0.216302555,0.238071456,0.301723223,0.211354299,0.230540158,0.218564058,0.310843571,0.222332986,0.265623503
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12350,0.238195303,0.227494037,0.227563185,0.171228292,0.192684598,0.220734341,0.31436896,0.211322431,0.256339632
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12351,0.219015288,0.239190765,0.227996664,0.154938176,0.585882286,0.259226165,0.29500108,0.234366246,0.257266162
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12352,0.18372791,0.210994524,0.329177766,0.192726911,0.150467023,0.260720804,0.31443269,0.224363329,0.24631935
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12353,0.247051821,0.220046441,0.210878718,0.200219278,0.262849864,0.291727564,0.254671171,0.201125492,0.268469518
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12354,0.194028908,0.228514159,0.253488172,0.181410124,0.533989763,0.216610529,0.355351667,0.209537143,0.264516349
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12355,0.225309353,0.197871918,0.244102864,0.17050146,0.259566965,0.246971573,0.294056271,0.219062104,0.246694936
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12356,0.146827575,0.210452793,0.244001207,0.131459658,0.279951058,0.326941614,0.28000463,0.240965309,0.282552067
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12357,0.17213425,0.24871461,0.234911601,0.202695122,0.206714725,0.249529296,0.287587933,0.233712612,0.233220278
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12358,0.202056523,0.2152215,0.44151524,0.193139746,0.168191741,0.497572339,0.251272459,0.217832577,0.276186919
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12359,0.254511918,0.224780736,0.255967694,0.140145327,0.344876474,0.322569904,0.275348359,0.223017218,0.25608353
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12360,0.191954288,0.226023847,0.321677215,0.143273639,0.133541038,0.180144797,0.281354118,0.237751065,0.256771409
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12361,0.193892595,0.197865834,0.377411609,0.151139422,0.531619786,0.236584812,0.338653998,0.262701348,0.246518532
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12362,0.225692507,0.211742205,0.364763855,0.178215384,0.236369902,0.237131547,0.298157646,0.205786042,0.243851566
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12363,0.165787432,0.238336573,0.239878513,0.147486139,0.273854401,0.20943839,0.283916162,0.233823859,0.256669786
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12364,0.216575851,0.21682955,0.319807809,0.179086826,0.150963997,0.39638307,0.297143154,0.224877839,0.224013845
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12365,0.221816599,0.219877624,0.230917257,0.202898841,0.513628004,0.248305817,0.264548722,0.216886762,0.245783866
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12366,0.232262187,0.228335527,0.221966438,0.230210144,0.306747388,0.216184336,0.247330795,0.251992968,0.258625988
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12367,0.140279177,0.213726579,0.296912485,0.191148537,0.223406269,0.148544183,0.24876588,0.168678189,0.244462277
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12368,0.158121359,0.230770214,0.309319731,0.095794755,0.488305453,0.277567891,0.260865168,0.248070971,0.24964197
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12369,0.213220675,0.218662375,0.240800269,0.231029001,0.439715132,0.206750452,0.388691589,0.238139764,0.264422794
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12370,0.149573507,0.244233243,0.220183341,0.142330996,0.38566818,0.249073261,0.272655742,0.216170315,0.26182888
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12371,0.19834191,0.208947849,0.302018975,0.120908918,0.652294503,0.289061306,0.301785297,0.16799917,0.254431458
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12372,0.27280891,0.218003835,0.293587866,0.150086987,0.23613112,0.270843974,0.261456449,0.242734678,0.285297626
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12373,0.200683046,0.21935824,0.269031887,0.222782334,0.098057844,0.246482291,0.281869864,0.209359404,0.301690972
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12374,0.199916345,0.202371931,0.330554502,0.221537284,0.571315764,0.253484822,0.336770946,0.194581061,0.255680128
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12375,0.173997872,0.251723554,0.26056644,0.16941569,0.21114449,0.224952133,0.305679548,0.227181128,0.249031056
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12376,0.244218724,0.203742331,0.279609956,0.21966113,0.613315341,0.261919253,0.301023191,0.177430151,0.248584186
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12377,0.222910491,0.214240463,0.235545432,0.149347183,0.189254365,0.281168073,0.263914599,0.231218282,0.221000673
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12378,0.184535363,0.229920954,0.285263637,0.212313332,0.292024151,0.189691244,0.351625568,0.157995404,0.260050383
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12379,0.235060763,0.227233065,0.267161665,0.202335992,0.23981656,0.189154971,0.286603586,0.244398192,0.27274906
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12380,0.239108935,0.235428674,0.253039188,0.201597374,0.314375498,0.272334936,0.29478212,0.205367346,0.278180193
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12381,0.193032886,0.216568013,0.234907385,0.188236958,0.252489964,0.18263248,0.28813029,0.179342056,0.253269833
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12382,0.202932352,0.232989571,0.258616117,0.129145368,0.182302282,0.24266485,0.255397635,0.210311655,0.253402601
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12383,0.224264942,0.234088695,0.351013101,0.203310238,0.228331073,0.291756215,0.289874873,0.213979803,0.268939713
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12384,0.219873036,0.224418609,0.255156697,0.150062714,0.217988393,0.235595546,0.293710022,0.286067825,0.257602519
"Central tendency: Relative, 0.05: Adversity: 0.05,",Log Normal,12385,0.19292627,0.228551216,0.281679909,0.114808285,0.294500732,0.212374951,0.309290794,0.247554502,0.255693805
